Player Name,BadTimeWithScar,BdoubleO100,Cojomax99,Couriway,Cub_Cam,Docm77,Dot_Dot_Dash,Etho,Eyjoy27,F1RECRACKR,GeminiTay,GoodTimeWithScar,Grian,HBomb94,HypnotizdCam,ImpulseCam,InTheLittleWood,JamalMC_,Kamalis1,Keralis1,Mumbo,MumboDrone,MythicalSausage,OrionSound,PearlescentMoo,PearlescentMoon,Plagiatus,Renthedog,Skizzleman,Smajor1995,Smallishbeans,SolidarityGaming,Tango,TangoCam,TwoMuchGrian,VintageBeef,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,aimsey,belmarzi,cubfan135,falsesymmetry,hannahxxrose,hypnotizd,iJevin,impulseSV,joehillssays,jojosolos,xBCam,xBCrafted,xisumavoid
minecraft.crafted.polished_blackstone_pressure_plate,0,0,0,0,0,8,0,53,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,16,0,0,1,0,1,0,0,0,0,0
minecraft.crafted.polished_blackstone_slab,0,0,0,0,0,0,0,0,0,0,12,212,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2418,0,0,0,0,4,0,0,64,0,0,0,36,144,0,2,2,0,16,0,0,0,0
minecraft.crafted.polished_blackstone_stairs,0,0,0,0,0,2,0,0,0,0,16,184,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,17,0,0,0,0,0,0,0,40,0,1,4,0,0,0,0,0,0
minecraft.crafted.polished_blackstone_wall,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,46,0,0,0,0,1,0,18,0,0,0,0,180,54,0,1,0,42,0,0,0,0,0
minecraft.crafted.polished_deepslate,0,0,0,0,0,7,0,7632,0,0,2116,1430,904,0,0,0,0,0,0,232,5260,0,0,0,0,1628,0,119,916,0,4,0,188,0,0,0,2,1045,0,0,5,0,0,0,4628,2300,0,1,9860,388,64,0,0,64,0
minecraft.crafted.polished_deepslate_slab,0,2,0,0,0,18,0,48,0,0,0,454,190,0,0,0,0,0,0,588,150,0,0,0,0,4,0,212,72,0,0,0,114,0,0,0,0,8,0,0,0,0,0,0,162,444,0,2,330,384,46,0,0,36,0
minecraft.crafted.polished_deepslate_stairs,0,0,0,0,0,48,0,8,0,0,8,155,12,0,0,0,0,0,0,124,176,0,0,0,0,7,0,13,0,0,0,0,74,0,0,4,8,4,0,0,0,0,0,0,472,36,0,1,100,4,0,0,0,40,0
minecraft.crafted.polished_deepslate_wall,0,2,0,0,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,118,18,0,0,0,0,0,0,40,0,0,0,0,40,0,0,4,2,1,0,0,12,0,0,0,432,6,0,1,0,43,23,0,0,13,0
minecraft.crafted.polished_diorite,0,1568,0,0,0,0,0,704,0,0,60,239,12,0,0,0,0,0,0,94,172,0,0,0,0,159,0,558,484,0,332,0,28,0,0,8,0,684,0,32,160,0,0,0,320,17,0,4,52,844,500,0,0,0,0
minecraft.crafted.polished_diorite_slab,0,0,0,0,0,26,0,0,0,0,0,20,6,0,0,0,0,0,0,0,78,0,0,0,0,0,0,30,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
minecraft.crafted.polished_diorite_stairs,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,26,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,16,1,0,1,20,0,31,0,0,0,0
minecraft.crafted.polished_granite,0,6,0,0,0,0,0,128,0,0,120,6028,4,0,0,0,0,0,0,1,2780,0,0,0,0,1780,0,567,192,0,320,0,14,0,0,0,64,440,0,0,128,0,0,0,124,44,0,56,8,420,20,0,0,0,0
minecraft.crafted.polished_granite_slab,0,8,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,42,0,0,0,0,32,0,0,0,0,0,0,86,0,0,2,0,0,0,0,0,0,0
minecraft.crafted.polished_granite_stairs,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13,0,0,0,0,24,0,0,0,0,44,0,0,0,0,0,0,7,0,0,1,0,0,28,0,0,0,0
minecraft.crafted.polished_tuff,0,6,0,0,0,1,0,1834,0,0,872,3381,488,0,0,0,0,0,0,856,7364,0,0,0,0,3124,0,35,916,0,1334,0,446,0,0,0,50,7343,0,132,716,0,0,0,6595,2951,0,4,189,1447,591,0,0,11,0
minecraft.crafted.polished_tuff_slab,0,98,0,0,0,208,0,6,0,0,6,340,168,0,0,0,0,0,0,470,318,0,0,0,0,210,0,2,40,0,2,0,232,0,0,22,30,414,0,16,40,0,0,0,570,36,0,2,48,32,256,0,0,90,0
minecraft.crafted.polished_tuff_stairs,0,12,0,0,0,42,0,0,0,0,0,148,4,0,0,0,0,0,0,152,25,0,0,0,0,40,0,1,8,0,0,0,55,0,0,26,16,53,0,10,32,0,0,0,49,4,0,1,2,73,38,0,0,4,0
minecraft.crafted.polished_tuff_wall,0,9,0,0,0,48,0,1,0,0,0,177,36,0,0,0,0,0,0,120,456,0,0,0,0,30,0,48,28,0,0,0,74,0,0,27,13,60,0,20,0,0,0,0,427,810,0,1,0,30,17,0,0,0,0
minecraft.crafted.popped_chorus_fruit,0,11,0,0,0,0,0,0,0,0,129,0,64,0,0,0,0,0,0,156,0,0,0,0,0,40,0,0,0,0,176,0,0,0,0,0,0,164,0,7,23,0,0,0,0,0,0,4,541,465,27,0,0,0,0
minecraft.crafted.powered_rail,0,60,0,0,0,4062,0,4148,0,0,24,612,60,0,0,0,0,0,0,516,924,0,0,0,0,108,0,552,223,0,450,0,288,0,0,18,96,1392,0,336,60,0,0,0,378,504,0,1326,984,948,2046,0,0,462,0
minecraft.crafted.prismarine,0,0,0,0,0,16,0,0,0,0,0,64,5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,1664,0
minecraft.crafted.prismarine_brick_slab,0,0,0,0,0,0,0,0,0,0,36,0,174,0,0,0,0,0,0,12,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,10,0,0,0,104,0
minecraft.crafted.prismarine_brick_stairs,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,35,0
minecraft.crafted.prismarine_bricks,0,0,0,0,0,0,0,0,0,0,0,229,6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,149,0,0,0,13574,0
minecraft.crafted.prismarine_slab,0,0,0,0,0,0,0,0,0,0,18,0,342,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0
minecraft.crafted.prismarine_stairs,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0
minecraft.crafted.prismarine_wall,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,48,0,0,0,0,0,0,0,132,0,1,0,0,0,0,0,192,0
minecraft.crafted.pufferfish_bucket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
minecraft.crafted.pumpkin_pie,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,51,0,760,0,0,0,0,3,0,0,512,0,0,0,48,0,0,0,0,1,48,0,0,48,0,1564,0,0,1812,0
minecraft.crafted.pumpkin_seeds,0,0,0,0,0,92,0,44,0,0,4,0,16,0,0,0,0,0,0,116,0,0,0,0,0,0,0,104,0,0,20,0,20,0,0,152,164,116,0,208,0,0,0,0,0,8,0,0,196,0,60,0,0,216,0
minecraft.crafted.purple_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,10,0,0,1,1,0,0,0,0,0
minecraft.crafted.purple_bed,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,6,1,0,0,0,2,126,0,0,3,0
minecraft.crafted.purple_bundle,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.purple_candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0
minecraft.crafted.purple_carpet,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,0,0,30,0,0,0,53,0,0,0,1689,30,2178,0,0,0,0
minecraft.crafted.purple_concrete_powder,0,0,0,0,0,8,0,768,0,0,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,656,0,800,0,0,0,0,216,0,0,320,0,0,0,768,4816,0,8,832,112,88,0,0,0,0
minecraft.crafted.purple_dye,0,4,0,0,0,516,0,2630,0,0,110,182,4,0,0,0,0,0,0,7644,3,0,0,0,0,274,0,38,0,0,524,0,130,0,0,12,0,108,0,0,12,0,0,0,586,324,0,18,540,372,798,0,0,0,0
minecraft.crafted.purple_glazed_terracotta,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
minecraft.crafted.purple_harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
minecraft.crafted.purple_shulker_box,0,1,0,0,0,1,0,37,0,0,2,3,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,3,1,0,1,0,4,0,0,0,0,5,0,0,1,0,0,0,5,8,0,0,10,1,17,0,0,1,0
minecraft.crafted.purple_stained_glass,0,0,0,0,0,3464,0,5312,0,0,104,272,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,32,0,584,0,16,0,0,0,0,48,0,0,1216,0,0,0,8288,56,0,0,2320,1712,9440,0,0,8,0
minecraft.crafted.purple_stained_glass_pane,0,0,0,0,0,0,0,64,0,0,32,144,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,16,0,608,0,32,0,0,0,0,112,0,0,16,0,0,0,112,16,0,0,0,3424,224,0,0,0,0
minecraft.crafted.purple_terracotta,0,40,0,0,0,0,0,2736,0,0,688,0,64,0,0,0,0,0,0,372,16,0,0,0,0,80,0,669,0,0,2856,0,0,0,0,16,0,240,0,0,172,0,0,0,160,12,0,5,0,215,152,0,0,0,0
minecraft.crafted.purple_wool,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,87,0,9,0,0,0,0,3,0,0,42,0,0,0,45,28,0,15,6,7,0,0,0,0,0
minecraft.crafted.purpur_block,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,252,12,0,0,0,0
minecraft.crafted.purpur_slab,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0
minecraft.crafted.purpur_stairs,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0
minecraft.crafted.quartz_block,0,45,0,0,0,1588,0,660,0,0,156,3853,0,0,0,0,0,0,0,1923,160,0,0,0,0,1218,0,34339,15,0,227,0,15,0,0,961,144,1046,0,1787,0,0,0,0,2530,593,0,17069,785,29676,354,0,0,288,0
minecraft.crafted.quartz_bricks,0,18,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,88,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,32,64,0,1,0,272,1,0,0,0,0
minecraft.crafted.quartz_pillar,0,10,0,0,0,72,0,0,0,0,0,224,0,0,0,0,0,0,0,48,18,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,1,0,81,4,0,0,0,1084,44,0,25,0,32,0,0,0,12,0
minecraft.crafted.quartz_slab,0,0,0,0,0,24,0,6,0,0,72,6,0,0,0,0,0,0,0,186,184,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,96,126,0,228,1632,50,98,0,0,0,0
minecraft.crafted.quartz_stairs,0,0,0,0,0,50,0,8,0,0,20,176,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,60,0,0,0,0,4,0,0,8,0,29,0,0,0,0,0,0,124,36,0,0,880,32,77,0,0,0,0
minecraft.crafted.rabbit_stew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
minecraft.crafted.rail,0,112,0,0,0,896,0,6907,0,0,96,1232,1328,0,0,0,0,0,0,1200,2832,0,0,0,0,352,0,2304,320,0,1264,0,976,0,0,128,640,1616,0,592,384,0,0,0,1296,2191,0,1168,2688,1712,1296,0,0,1696,0
minecraft.crafted.raiser_armor_trim_smithing_template,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.raw_copper,0,5885,0,0,0,952,0,29039,0,0,0,23616,636,0,0,0,0,0,0,9,11240,0,0,0,0,1006,0,3384,0,0,2025,0,12834,0,0,1836,189,79637,0,0,648,0,0,0,8244,1296,0,7425,0,2889,4187,0,0,6741,0
minecraft.crafted.raw_copper_block,0,529,0,0,0,0,0,4234,0,0,6,5797,89,0,0,0,0,0,0,1,1332,0,0,0,0,125,0,383,2789,0,225,0,1497,0,0,174,137,8481,0,0,262,0,0,0,4975,238,0,1288,243,659,3924,0,0,758,0
minecraft.crafted.raw_gold,0,0,0,0,0,0,0,846,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,216,0,0,0,0,423,0,0,0,2999,0,0,0,387,0,27,0,0,477,0
minecraft.crafted.raw_gold_block,0,0,0,0,0,0,0,164,0,0,1,816,0,0,0,0,0,0,0,18,30,0,0,0,0,19,0,10,0,0,99,0,0,0,0,64,21,3,0,0,31,0,0,0,2534,1,0,20,43,7,15,0,0,53,0
minecraft.crafted.raw_iron,0,72,0,0,0,0,0,2736,0,0,0,45,0,0,0,0,0,0,0,0,99,0,0,0,0,18,0,162,1152,0,495,0,0,0,0,270,9,0,0,0,126,0,0,0,9,0,0,0,3393,0,432,0,0,963,0
minecraft.crafted.raw_iron_block,0,3,0,0,0,0,0,719,0,0,51,1168,12,0,0,0,0,0,0,0,33,0,0,0,0,4,0,48,713,0,55,0,0,0,0,229,17,41,0,0,48,0,0,0,734,10,0,229,403,0,379,0,0,207,0
minecraft.crafted.recovery_compass,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,3,0,0,0,0,1,0
minecraft.crafted.red_banner,0,14,0,0,0,0,0,19,0,0,2,15,21,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,139,0,235,0,1,0,0,1,2,13,0,0,8,0,0,0,51,60,0,0,45,5,3,0,0,0,0
minecraft.crafted.red_bed,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,3,0,5,0,0,1,0,1,0,2,0,0,0,0,25,0,0,2,35,2,2,0,0,0,0
minecraft.crafted.red_bundle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.red_candle,0,0,0,0,0,0,0,8,0,0,18,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.red_carpet,0,0,0,0,0,5319,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,93,0,42,0,3,0,0,15,96,3312,0,21,3,0,0,0,978,24,0,3,1773,48,483,0,0,0,0
minecraft.crafted.red_concrete_powder,0,32,0,0,0,224,0,960,0,0,40,664,8,0,0,0,0,0,0,104,0,0,0,0,0,520,0,8,0,0,3688,0,312,0,0,104,0,208,0,0,80,0,0,0,752,13568,0,0,8,0,360,0,0,256,0
minecraft.crafted.red_dye,0,213,0,0,0,4703,0,6319,0,0,114,1480,135,0,0,0,0,0,0,18309,103,0,0,0,0,424,0,560,19,0,2660,0,353,0,0,89,92,128,0,200,342,0,0,0,17412,6072,0,61,530,1108,730,0,0,1030,0
minecraft.crafted.red_glazed_terracotta,0,2,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,99,0,8,0,0,0,0,32,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
minecraft.crafted.red_harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.red_nether_brick_slab,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
minecraft.crafted.red_nether_brick_stairs,0,0,0,0,0,16,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
minecraft.crafted.red_nether_brick_wall,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,5,0,0,0,0,0,24,0,1,0,252,0,0,0,0,0
minecraft.crafted.red_nether_bricks,0,0,0,0,0,64,0,651,0,0,30,619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,1312,0,0,0,320,59,0,8,0,0,0,0,17,48,0,32,1,0,0,0,0,0,0
minecraft.crafted.red_sand,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.red_sandstone,0,753,0,0,0,120,0,626,0,0,69,5313,1816,0,0,0,0,0,0,557,0,0,0,0,0,2429,0,10883,0,0,2653,0,358,0,0,0,0,80,0,0,128,0,0,0,338,339,0,1,1151,4,0,0,0,4553,0
minecraft.crafted.red_sandstone_slab,0,0,0,0,0,64,0,0,0,0,28,36,12,0,0,0,0,0,0,30,0,0,0,0,0,0,0,74,0,0,0,0,222,0,0,0,0,8,0,0,0,0,0,0,0,126,0,0,18,6,0,0,0,0,0
minecraft.crafted.red_sandstone_stairs,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,104,0,0,0,0,0,0,0,113,0,0,0,0,11,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
