Player Name,BadTimeWithScar,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,EvilXisuma,Firecracker1195,GIGACAM,GeminiTay,GoodTimeWithScar,Grian,HBomb94,HumanCleo,HypnotizdCam,ImpulseCam,InTheLittleWood,Jessassin,Kamalis1,KarinSurfing,Keralis1,LDShadowLady,Maescool,Minerva246,Mumbo,MumboDrone,MumboJumbo,MythicalSausage,OrionSound,PearlescentMoo,PearlescentMoon,Pixlriffs,RentheKing,Renthedog,STEAKFG,ShubbleYT,Skizzleman,Smajor1995,Smallishbeans,SolidarityGaming,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageBeef,Watcher_Grian,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,cubfan135,fWhip,falsesymmetry,gnembon,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,kingbdogz,slicedlime,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.crafted.bamboo_hanging_sign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bamboo_mosaic,0,0,0,0,76,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,14,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bamboo_mosaic_slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bamboo_mosaic_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bamboo_planks,0,320,0,0,208,136,0,0,0,0,2680,0,0,0,0,0,0,0,0,0,1064,0,0,0,6596,0,0,0,0,0,202,0,0,148,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,510,0,60,0,0,1528,0,2,0,0,0,596,0,4,144,0,0,0,0,0,128,0
minecraft.crafted.bamboo_pressure_plate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bamboo_raft,0,0,0,0,0,27,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0
minecraft.crafted.bamboo_sign,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,24,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bamboo_slab,0,12,0,0,276,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,30,0,0,312,0,0,0,0,0,0,0,0,90,0,0,0,0,0,108,0
minecraft.crafted.bamboo_stairs,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bamboo_trapdoor,0,104,0,0,2,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,2,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
minecraft.crafted.barrel,0,285,0,0,248,720,0,0,0,92,616,37,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,108,0,0,455,2,206,232,0,7,0,0,0,0,13,0,610,0,0,0,209,0,0,0,501,0,60,153,0,364,0,325,0,133,340,815,0,21,122,0,0,0,0,0,49,0
minecraft.crafted.beacon,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,204,0,0,0,2,0,0,0,2,0,0,0,0,25,0,1,0,2,5,181,0,3,0,0,0,0,0,0,1,0
minecraft.crafted.beehive,0,24,0,0,91,250,0,0,0,20,1,2,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,4,0,0,0,200,0,5,33,0,9,0,4,0,416,12,14,0,1,0,0,0,0,0,0,0,0
minecraft.crafted.beetroot_soup,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bell,0,0,0,0,0,52,0,0,0,0,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.birch_boat,0,0,0,0,3,28,0,0,0,1,0,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,5,2,0,3,1,11,0,1,8,11,0,3,34,0,0,0,0,0,0,0
minecraft.crafted.birch_button,0,56,0,0,43,8,0,0,0,22,86,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,96,0,12,0,0,0,2,0,0,0,306,0,1,0,0,0,0,0,0,0,0,3,0,16,124,0,0,0,0,0,0,0
minecraft.crafted.birch_chest_boat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
minecraft.crafted.birch_door,0,0,0,0,12,0,0,0,0,0,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,3,0,0,0,3,0,6,0,0,0,12,0,3,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0
minecraft.crafted.birch_fence,0,474,0,0,1380,0,0,0,0,27,1452,531,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,18,0,0,126,0,3,0,0,0,0,48,0,78,0,0,0,78,0,0,0,42,0,243,54,0,93,0,60,0,3,0,6,0,0,192,0,0,0,0,0,144,0
minecraft.crafted.birch_fence_gate,0,21,0,0,219,0,0,0,0,20,400,325,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,0,0,0,20,0,1,0,0,7,0,1,0,0,18,26,0,0,17,0,0,0,0,0,0,0
minecraft.crafted.birch_hanging_sign,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.birch_planks,0,3176,0,0,17805,3792,0,0,0,8368,11500,14359,0,0,0,0,0,0,0,0,6687,0,0,0,3624,0,260,240,0,0,2316,0,232,2904,0,152,0,148,196,24,4332,0,2888,0,368,0,6160,0,0,416,4780,0,916,2496,0,7269,28,2596,0,5852,6392,28584,0,1968,166043,0,0,0,0,0,1304,0
minecraft.crafted.birch_pressure_plate,0,12,0,0,9,0,0,0,0,0,97,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,40,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.birch_sign,0,60,0,0,343,21,0,0,0,39,255,201,0,0,0,0,0,0,0,0,6,0,0,0,48,0,6,3,15,0,15,0,3,72,0,0,0,3,3,0,30,0,394,0,3,0,177,0,0,0,90,0,14,66,0,480,0,93,0,27,3,96,0,54,1658,0,0,0,0,0,9,0
minecraft.crafted.birch_slab,0,78,0,0,204,120,0,0,0,618,1566,1673,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,1262,0,48,0,0,42,0,12,0,0,270,0,36,0,0,0,318,0,0,0,336,0,84,6,0,342,24,48,0,630,24,750,0,30,54,0,0,0,0,0,36,0
minecraft.crafted.birch_stairs,0,20,0,0,240,293,0,0,0,168,800,60,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,104,0,0,244,0,40,0,16,0,0,60,0,0,0,0,0,20,0,0,0,108,0,4,0,0,36,0,0,0,0,4,24,0,0,0,0,0,0,0,0,12,0
minecraft.crafted.birch_trapdoor,0,48,0,0,664,766,0,0,0,50,282,160,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,50,0,0,8,0,0,0,12,0,0,42,0,6,0,0,0,96,0,0,0,116,0,2,2,0,86,2,0,0,34,134,170,0,0,46,0,0,0,0,0,0,0
minecraft.crafted.birch_wood,0,834,0,0,714,762,0,0,0,81,33,561,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,33,0,0,888,0,0,282,0,9,0,0,0,0,15,0,0,0,0,0,3,0,0,0,21,0,3,0,0,9,0,0,0,0,33,3,0,9,0,0,0,0,0,0,0,0
minecraft.crafted.black_banner,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,5,0,0,10,0,0,126,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,10,0,34,0,0,636,535,0,0,3,0,0,0,0,0,0,0
minecraft.crafted.black_bed,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,2,4,0,0,3,0,0,0,0,0,13,0
minecraft.crafted.black_candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,900,0,31,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.black_carpet,0,12,0,0,1179,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,82,0,0,0,5184,0,0,0,5676,0,6,3,0,0,0,14542,0,0,1677,16643,0,0,0,0,0,0,0,0,339,0
minecraft.crafted.black_concrete,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,128,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,16,0,0,0,0,0,0,0
minecraft.crafted.black_concrete_powder,0,16,0,0,12944,1408,0,0,0,0,1824,11584,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,456,0,64,488,0,0,0,0,0,0,416,0,48296,0,0,0,6712,0,0,0,16048,0,408,128,0,1864,0,9168,0,672,5664,16632,0,1792,50552,0,0,0,0,0,1288,0
minecraft.crafted.black_dye,0,146,0,0,15128,1681,0,0,0,6162,5653,6736,0,0,0,0,0,0,0,0,1278,0,0,0,65,0,0,256,0,0,1899,384,340,1364,0,0,0,0,0,0,4716,0,8209,0,0,0,1339,0,0,0,14161,0,318,6018,0,1031,0,990,0,2462,1876,20433,0,272,9230,0,0,0,0,0,514,0
minecraft.crafted.black_glazed_terracotta,0,49,0,0,192,768,0,0,0,0,0,600,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,52,0,6,0,0,0,0,0,0,0,0
minecraft.crafted.black_shulker_box,0,1,0,0,8,3,0,0,0,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,151,0,0,0,6,0,0,0,23,0,5,1,0,0,0,6,0,1,0,31,0,3,58,0,0,0,0,0,29,0
minecraft.crafted.black_stained_glass,0,80,0,0,83976,768,0,0,0,0,4744,1968,0,0,0,0,0,0,0,0,4008,0,0,0,0,0,0,0,0,0,104,304,0,1944,0,0,0,0,0,0,0,0,40,0,0,0,816,0,0,0,14464,0,232,0,0,328,0,5440,0,784,360,7968,0,0,19256,0,0,0,0,0,1096,0
minecraft.crafted.black_stained_glass_pane,0,24,0,0,384,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,176,0,0,384,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,232,0,24,0,0,416,0,1507,0,912,288,400,0,0,0,0,0,0,0,0,240,0
minecraft.crafted.black_terracotta,0,88,0,0,8208,1536,0,0,0,0,624,2166,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,728,0,0,944,32,512,1832,0,0,0,0,0,0,0,0,62,0,0,0,1152,0,0,0,64,0,56,0,0,128,0,472,0,0,0,1540,0,0,1648,0,0,0,0,0,232,0
minecraft.crafted.black_wool,0,0,0,0,1491,448,0,0,0,64,302,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,32,0,0,0,0,7,377,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,3157,0,15,2,0,0,0,348,0,640,665,8733,0,0,11,0,0,0,0,0,0,0
minecraft.crafted.blackstone_slab,0,0,0,0,2,18,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,14,0,8,16,0,186,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.blackstone_stairs,0,0,0,0,2,0,0,0,0,0,12,68,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,0,1,5,0,32,0,0,0,0,0,8,0,0,32,0,0,0,0,0,4,0
minecraft.crafted.blackstone_wall,0,0,0,0,4,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,37,0,1,0,0,50,0,30,0,0,0,0,0,0,18,0,0,0,0,0,0,0
minecraft.crafted.blast_furnace,0,43,0,0,39,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,99,0,0,2,0,0,0,0,0,0,1,0,292,0,0,0,6,0,0,0,8,0,4,1,0,8,0,9,0,2,26,172,0,1,0,0,0,0,0,0,38,0
minecraft.crafted.blaze_powder,0,82,0,0,184,10,0,0,0,8,5,92,0,0,0,0,0,0,0,0,864,0,0,0,10,0,0,0,0,0,112,6,0,142,0,0,0,0,10,0,24,0,3930,0,0,0,26,0,0,4,538,0,66,98,0,1704,0,256,0,24,400,106,0,16,184,0,0,0,0,0,74,0
minecraft.crafted.blue_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,4,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.blue_bed,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,8,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
minecraft.crafted.blue_candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1732,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.blue_carpet,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,1080,0,0,0,21,0,67,12,0,198,0,12,0,0,0,24,0,0,0,0,0,0,0,0,288,0
minecraft.crafted.blue_concrete,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.blue_concrete_powder,0,0,0,0,320,1032,0,0,0,0,10504,2536,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,8,0,40,0,0,0,0,0,0,0,0,0,256,0,0,0,264,0,0,0,200,0,8,512,0,256,0,40,0,0,0,320,0,0,48,0,0,0,0,0,240,0
minecraft.crafted.blue_dye,0,132,0,0,361,4752,0,0,0,82,2075,7205,0,0,0,0,0,0,0,0,715,0,0,0,4,0,0,32,0,0,3277,2,106,2001,0,0,0,0,3,0,213,0,1615,0,0,0,507,0,0,11,4390,0,1046,9365,0,25566,0,845,0,4581,2913,1175,0,34,569,0,0,0,0,0,368,0
minecraft.crafted.blue_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.blue_ice,0,5,0,0,11,20,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,0,7949,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,821,0,1,0,0,13,0,3,0,1,24,4,0,0,3245,0,0,0,0,0,0,0
minecraft.crafted.blue_shulker_box,0,1,0,0,0,3,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,5,0,1,10,0,4,0,3,0,1,0,1,0,2,23,0,0,0,0,0,10,0
minecraft.crafted.blue_stained_glass,0,8,0,0,0,136,0,0,0,8,232,1728,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,280,0,0,0,8,0,0,0,88,0,8,64,0,112,0,1280,0,0,0,512,0,0,1280,0,0,0,0,0,448,0
minecraft.crafted.blue_stained_glass_pane,0,0,0,0,0,0,0,0,0,64,16,16,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,16,0,0,0,48,0,24,32,0,16,0,16,0,0,0,176,0,0,3232,0,0,0,0,0,16,0
minecraft.crafted.blue_terracotta,0,0,0,0,208,2304,0,0,0,0,608,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11752,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,936,0,8,840,0,688,0,784,0,0,0,1192,0,0,72,0,0,0,0,0,128,0
minecraft.crafted.blue_wool,0,0,0,0,0,448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,9,49,0,13,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,192,0
minecraft.crafted.bone_block,0,343,0,0,1565,13976,0,0,0,2160,21,1372,0,0,0,0,0,0,0,0,13935,0,0,0,6,0,0,0,0,0,705,0,86,641,0,0,0,0,0,0,0,0,15480,0,0,0,19,0,0,0,66468,0,3417,205,0,15760,0,483,0,35892,384,13995,0,21,6447,0,0,0,0,0,7585,0
minecraft.crafted.bone_meal,0,5382,0,0,15370,96628,0,0,0,27394,21212,46919,0,0,0,0,0,0,0,0,306675,0,0,0,1908,0,36,867,0,0,35503,111,22980,57230,0,0,0,0,102,0,4496,0,235374,0,0,0,7776,0,0,189,1052484,0,6716,43317,0,274186,0,26578,0,573906,18099,210271,0,3429,117579,0,0,0,0,0,83152,0
minecraft.crafted.book,0,276,0,0,34,46,0,0,0,4,104,0,0,0,0,0,0,0,0,0,92,0,0,0,1,0,0,0,0,0,0,2,0,459,0,0,0,0,0,0,5,0,25,0,0,0,33,0,0,1,618,0,12,0,0,177,0,90,0,172,88,0,0,0,53,0,0,0,0,0,203,0
minecraft.crafted.bookshelf,0,99,0,0,106,10268,0,0,0,584,1502,4093,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,21,0,0,197,0,0,170,0,0,0,0,0,0,1923,0,213,0,0,0,10,0,0,0,189,0,1102,22,0,236,0,1505,0,45,267,2822,0,54,3,0,0,0,0,0,223,0
minecraft.crafted.bow,0,34,0,0,282,961,0,0,0,114,1058,59,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,1,0,0,64,1,0,178,0,0,0,1,0,0,9,0,543,0,0,0,35,0,0,72,451,0,234,163,0,59,0,47,0,187,116,473,0,79,27,0,0,0,0,0,84,0
minecraft.crafted.bowl,0,0,0,0,0,0,0,0,0,16,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,8,24,0,20,0,0,0,0,8,88,0,0,0,0,0,0,0,0,4,0
minecraft.crafted.brain_coral_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bread,0,0,0,0,1026,257,0,0,0,69,1,1900,0,0,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,393,0,1152,233,0,0,0,0,0,0,126,0,15628,0,0,0,280,0,0,0,3678,0,2279,55,0,445,0,0,0,81,2333,2613,0,11,233,0,0,0,0,0,924,0
minecraft.crafted.brewing_stand,0,11,0,0,5,2,0,0,0,66,3,17,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,1,137,0,16,5,0,52,2,9,0,2,74,68,0,3,4,0,0,0,0,0,2,0
minecraft.crafted.brick,0,171,0,0,100,20092,0,0,0,1570,15273,17992,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,896,0,0,792,150,193,19121,0,0,0,0,0,0,2114,0,760,0,0,0,60,0,0,40,457,0,169,648,0,5849,0,31032,0,67,845,7072,0,1103,2599,0,0,0,0,0,0,0
minecraft.crafted.brick_slab,0,2,0,0,0,6224,0,0,0,18,902,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,132,0,0,0,0,0,6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,24,0,433,0,0,12,0,0,2,6,0,0,0,0,0,0,0
minecraft.crafted.brick_stairs,0,0,0,0,0,5,0,0,0,12,5,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2,0,73,0,528,0,0,0,0,0,10,4,0,0,0,0,0,8,0
minecraft.crafted.brick_wall,0,0,0,0,0,12,0,0,0,6,259,6,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,0,0,0,0,0,0,0,0,18,0,0,0,0,0,8,0
minecraft.crafted.bricks,0,19,0,0,4,4245,0,0,0,164,2793,3014,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,200,0,0,76,37,0,4448,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,173,0,4,48,0,1446,0,7716,0,0,64,1606,0,123,589,0,0,0,0,0,112,0
minecraft.crafted.brown_banner,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_bed,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_candle,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,2052,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_carpet,0,240,0,0,3,0,0,0,0,0,18,744,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,114,0,24,87,0,0,0,0,0,0,96,0,429,0,0,0,1197,0,0,0,3,0,3,0,0,0,0,177,0,0,156,216,0,24,96,0,0,0,0,0,105,0
minecraft.crafted.brown_concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,328,0,0,0,0,0,0,0
minecraft.crafted.brown_concrete_powder,0,0,0,0,40,1408,0,0,0,0,8,3680,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,456,0,96,448,0,0,0,0,0,0,96,0,0,0,0,0,264,0,0,0,8,0,8,0,0,0,0,752,0,8,8,96,0,136,8,0,0,0,0,0,192,0
