stat, rank, value, (percentage) 
minecraft.crafted.bamboo_block: #17, 351(1%)
minecraft.picked_up.stripped_spruce_log: #17, 175(1%)
minecraft.picked_up.crossbow: #17, 11(1%)
minecraft.picked_up.warped_nylium: #17, 60(1%)
minecraft.dropped.snowball: #17, 31(1%)
minecraft.crafted.cyan_terracotta: #17, 656(1%)
minecraft.picked_up.podzol: #17, 114(1%)
minecraft.mined.andesite_slab: #17, 7(1%)
minecraft.picked_up.dark_oak_planks: #17, 40(1%)
minecraft.used.baked_potato: #17, 46(1%)
minecraft.mined.tripwire_hook: #17, 1(1%)
minecraft.killed.glow_squid: #17, 4(1%)
minecraft.mined.stone_brick_stairs: #17, 18(1%)
minecraft.picked_up.black_stained_glass: #17, 40(1%)
minecraft.picked_up.bricks: #17, 38(1%)
minecraft.picked_up.warped_planks: #17, 14(1%)
minecraft.used.honeycomb: #17, 98(1%)
minecraft.picked_up.black_stained_glass_pane: #17, 4(1%)
minecraft.picked_up.polished_granite: #17, 10(0%)
minecraft.crafted.raw_copper: #17, 952(0%)
minecraft.picked_up.crimson_stem: #17, 50(0%)
minecraft.mined.light_gray_stained_glass: #17, 8(0%)
minecraft.used.polished_andesite: #17, 71(0%)
minecraft.mined.copper_block: #17, 13(0%)
minecraft.picked_up.pale_oak_trapdoor: #17, 3(0%)
minecraft.picked_up.yellow_dye: #17, 11(0%)
minecraft.dropped.leather: #17, 25(0%)
minecraft.picked_up.smooth_quartz: #17, 45(0%)
minecraft.picked_up.lily_of_the_valley: #17, 5(0%)
minecraft.used.birch_log: #17, 42(0%)
minecraft.mined.warped_roots: #17, 25(0%)
minecraft.crafted.jungle_slab: #17, 30(0%)
minecraft.used.jungle_log: #17, 38(0%)
minecraft.mined.jungle_slab: #17, 4(0%)
minecraft.picked_up.polished_deepslate_stairs: #17, 8(0%)
minecraft.mined.crimson_roots: #17, 16(0%)
minecraft.dropped.brick: #17, 18(0%)
minecraft.used.vine: #17, 3(0%)
minecraft.picked_up.quartz_block: #17, 33(0%)
minecraft.picked_up.purpur_block: #17, 37(0%)
minecraft.picked_up.oxidized_copper: #17, 67(0%)
minecraft.mined.light_gray_terracotta: #17, 59(0%)
minecraft.mined.jungle_stairs: #17, 2(0%)
minecraft.used.birch_planks: #17, 30(0%)
minecraft.crafted.cooked_porkchop: #17, 5(0%)
minecraft.mined.flowering_azalea_leaves: #17, 85(0%)
minecraft.mined.azalea_leaves: #17, 210(0%)
minecraft.used.emerald_block: #17, 13(0%)
minecraft.crafted.polished_blackstone_button: #17, 3(0%)
minecraft.picked_up.flowering_azalea_leaves: #17, 65(0%)
minecraft.picked_up.azalea_leaves: #17, 182(0%)
minecraft.used.basalt: #17, 26(0%)
minecraft.used.stone_hoe: #17, 18(0%)
minecraft.used.smooth_basalt: #17, 24(0%)
minecraft.picked_up.warped_roots: #17, 35(0%)
minecraft.picked_up.birch_stairs: #17, 1(0%)
minecraft.used.experience_bottle: #17, 16(0%)
minecraft.used.brown_concrete_powder: #17, 8(0%)
minecraft.picked_up.bamboo_block: #17, 62(0%)
minecraft.used.light_gray_stained_glass: #17, 15(0%)
minecraft.picked_up.deepslate_brick_wall: #17, 1(0%)
minecraft.crafted.oak_wood: #17, 6(0%)
minecraft.picked_up.raw_iron_block: #17, 1(0%)
minecraft.used.waxed_oxidized_copper_grate: #17, 1(0%)
minecraft.crafted.light_blue_concrete_powder: #17, 8(0%)
minecraft.custom.swim_one_cm: #18, 2993533(2%)
minecraft.picked_up.leather_boots: #18, 12(2%)
minecraft.mined.carrots: #18, 178(2%)
minecraft.custom.interact_with_grindstone: #18, 29(2%)
minecraft.dropped.spruce_log: #18, 74(2%)
minecraft.used.stonecutter: #18, 23(1%)
minecraft.dropped.diamond_pickaxe: #18, 6(1%)
minecraft.picked_up.kelp: #18, 1194(1%)
minecraft.mined.player_wall_head: #18, 9(1%)
minecraft.mined.oak_sign: #18, 3(1%)
minecraft.picked_up.spruce_stairs: #18, 69(1%)
minecraft.custom.deaths: #18, 163(1%)
minecraft.used.writable_book: #18, 69(1%)
minecraft.picked_up.jungle_log: #18, 518(1%)
minecraft.picked_up.bucket: #18, 35(1%)
minecraft.mined.loom: #18, 2(1%)
minecraft.mined.mangrove_stairs: #18, 8(1%)
minecraft.dropped.pointed_dripstone: #18, 23(1%)
minecraft.used.deepslate_redstone_ore: #18, 125(1%)
minecraft.used.spruce_door: #18, 4(1%)
minecraft.used.birch_sign: #18, 11(1%)
minecraft.mined.seagrass: #18, 65(1%)
minecraft.mined.sugar_cane: #18, 875(1%)
minecraft.picked_up.jungle_planks: #18, 49(1%)
minecraft.mined.mangrove_propagule: #18, 18(1%)
minecraft.mined.coarse_dirt: #18, 145(1%)
minecraft.picked_up.grindstone: #18, 6(1%)
minecraft.used.grindstone: #18, 16(1%)
minecraft.picked_up.stone_slab: #18, 87(1%)
minecraft.used.bundle: #18, 7(1%)
minecraft.dropped.iron_leggings: #18, 1(1%)
minecraft.crafted.coarse_dirt: #18, 528(1%)
minecraft.mined.cactus: #18, 13(1%)
minecraft.picked_up.loom: #18, 2(1%)
minecraft.picked_up.stone_stairs: #18, 14(1%)
minecraft.crafted.stone_brick_stairs: #18, 19(1%)
minecraft.dropped.dandelion: #18, 26(1%)
minecraft.picked_up.deepslate_bricks: #18, 62(1%)
minecraft.picked_up.spyglass: #18, 1(0%)
minecraft.crafted.black_stained_glass_pane: #18, 64(1%)
minecraft.used.cactus: #18, 21(1%)
minecraft.used.stone_slab: #18, 335(0%)
minecraft.used.mud_bricks: #18, 91(0%)
minecraft.picked_up.cooked_salmon: #18, 9(0%)
minecraft.crafted.spruce_wood: #18, 48(0%)
minecraft.used.air: #18, 211(0%)
minecraft.crafted.spruce_door: #18, 3(0%)
minecraft.used.spruce_wood: #18, 48(0%)
minecraft.picked_up.polished_blackstone: #18, 4(1%)
minecraft.used.deepslate_bricks: #18, 163(0%)
minecraft.picked_up.smooth_quartz_slab: #18, 13(0%)
minecraft.dropped.red_mushroom: #18, 1(0%)
minecraft.picked_up.jungle_leaves: #18, 75(0%)
minecraft.crafted.stone_slab: #18, 116(0%)
minecraft.used.mud: #18, 336(0%)
minecraft.used.coarse_dirt: #18, 276(0%)
minecraft.picked_up.light_gray_concrete: #18, 39(0%)
minecraft.picked_up.stone_brick_stairs: #18, 17(0%)
minecraft.mined.bamboo_sapling: #18, 1(0%)
minecraft.picked_up.bamboo_fence: #18, 6(0%)
minecraft.picked_up.purpur_slab: #18, 3(0%)
minecraft.picked_up.sea_pickle: #18, 29(0%)
minecraft.picked_up.andesite_wall: #18, 4(0%)
minecraft.picked_up.oxeye_daisy: #18, 23(0%)
minecraft.used.dandelion: #18, 2(0%)
minecraft.picked_up.tuff_brick_slab: #18, 9(0%)
minecraft.used.cyan_wool: #18, 14(0%)
minecraft.mined.deepslate_tiles: #18, 24(0%)
minecraft.crafted.player_head: #18, 32(0%)
minecraft.dropped.moss_block: #18, 60(0%)
minecraft.used.warped_nylium: #18, 8(0%)
minecraft.mined.polished_deepslate_stairs: #18, 3(0%)
minecraft.used.pink_petals: #18, 24(0%)
minecraft.picked_up.light_gray_terracotta: #18, 40(0%)
minecraft.used.birch_trapdoor: #18, 3(0%)
minecraft.used.mud_brick_slab: #18, 7(0%)
minecraft.picked_up.spectral_arrow: #18, 17(0%)
minecraft.dropped.pink_petals: #18, 4(0%)
minecraft.dropped.cocoa_beans: #18, 1(0%)
minecraft.used.azalea_leaves: #18, 69(0%)
minecraft.picked_up.crimson_roots: #18, 19(0%)
minecraft.killed.cave_spider: #18, 54(0%)
minecraft.picked_up.orange_tulip: #18, 5(0%)
minecraft.crafted.jungle_fence: #18, 3(0%)
minecraft.picked_up.warped_fungus: #18, 6(0%)
minecraft.picked_up.spruce_wood: #18, 1(0%)
minecraft.used.jungle_fence: #18, 2(0%)
minecraft.mined.pearlescent_froglight: #18, 2(0%)
minecraft.used.birch_slab: #18, 2(0%)
minecraft.used.brown_mushroom_block: #18, 2(0%)
minecraft.crafted.polished_deepslate: #18, 7(0%)
minecraft.used.bamboo_slab: #18, 1(0%)
minecraft.custom.sleep_in_bed: #19, 873(2%)
minecraft.used.crafting_table: #19, 161(2%)
minecraft.dropped.elytra: #19, 5(2%)
minecraft.used.netherrack: #19, 1116(2%)
minecraft.used.lantern: #19, 115(2%)
minecraft.mined.netherrack: #19, 6752(2%)
minecraft.dropped.diamond_boots: #19, 3(1%)
minecraft.picked_up.smooth_basalt: #19, 183(2%)
minecraft.used.iron_axe: #19, 352(2%)
minecraft.dropped.torch: #19, 120(1%)
minecraft.mined.oak_trapdoor: #19, 23(1%)
minecraft.mined.kelp: #19, 54(1%)
minecraft.mined.stonecutter: #19, 18(1%)
minecraft.used.golden_carrot: #19, 640(1%)
minecraft.used.white_banner: #19, 13(1%)
minecraft.mined.smooth_basalt: #19, 112(1%)
minecraft.mined.oxeye_daisy: #19, 15(1%)
minecraft.picked_up.bundle: #19, 4(1%)
minecraft.picked_up.coal: #19, 2449(1%)
minecraft.mined.flowering_azalea: #19, 14(1%)
minecraft.dropped.coal_ore: #19, 27(1%)
minecraft.picked_up.polished_deepslate: #19, 44(1%)
minecraft.crafted.redstone: #19, 2208(1%)
minecraft.crafted.spruce_slab: #19, 396(1%)
minecraft.dropped.leather_boots: #19, 3(1%)
minecraft.picked_up.deepslate_redstone_ore: #19, 140(1%)
minecraft.picked_up.dripstone_block: #19, 251(1%)
minecraft.used.spruce_slab: #19, 297(1%)
minecraft.picked_up.polished_deepslate_slab: #19, 26(1%)
minecraft.picked_up.mangrove_stairs: #19, 8(1%)
minecraft.crafted.grindstone: #19, 18(1%)
minecraft.picked_up.pufferfish: #19, 21(1%)
minecraft.picked_up.end_rod: #19, 38(0%)
minecraft.mined.stone_bricks: #19, 178(0%)
minecraft.picked_up.dark_oak_stairs: #19, 9(0%)
minecraft.mined.dark_oak_fence: #19, 13(0%)
minecraft.picked_up.glow_berries: #19, 22(0%)
minecraft.picked_up.short_grass: #19, 217(0%)
minecraft.used.dark_oak_stairs: #19, 25(0%)
minecraft.mined.light_gray_concrete: #19, 40(0%)
minecraft.used.iron_shovel: #19, 264(0%)
minecraft.mined.fern: #19, 17(0%)
minecraft.mined.cyan_shulker_box: #19, 12(0%)
minecraft.used.cooked_salmon: #19, 13(0%)
minecraft.mined.dark_oak_planks: #19, 11(0%)
minecraft.picked_up.cyan_shulker_box: #19, 11(0%)
minecraft.used.cyan_shulker_box: #19, 12(0%)
minecraft.used.brown_dye: #19, 1(0%)
minecraft.picked_up.lava_bucket: #19, 2(0%)
minecraft.mined.pink_petals: #19, 19(0%)
minecraft.picked_up.clay: #19, 69(0%)
minecraft.picked_up.redstone_ore: #19, 5(0%)
minecraft.crafted.birch_fence: #19, 6(0%)
minecraft.picked_up.emerald_block: #19, 21(0%)
minecraft.mined.jungle_trapdoor: #19, 2(0%)
minecraft.used.mangrove_planks: #19, 28(0%)
minecraft.mined.nether_gold_ore: #19, 7(0%)
minecraft.used.enchanted_book: #19, 4(0%)
minecraft.picked_up.jungle_slab: #19, 4(0%)
minecraft.picked_up.jungle_trapdoor: #19, 2(0%)
minecraft.used.jungle_slab: #19, 11(0%)
minecraft.dropped.potato: #19, 28(0%)
minecraft.crafted.birch_slab: #19, 18(0%)
minecraft.mined.deepslate_tile_slab: #19, 5(0%)
minecraft.picked_up.cactus: #19, 51(0%)
minecraft.used.jungle_planks: #19, 21(0%)
minecraft.used.deepslate_iron_ore: #19, 7(0%)
minecraft.mined.lilac: #19, 1(0%)
minecraft.picked_up.white_tulip: #19, 5(0%)
minecraft.picked_up.deepslate_tile_slab: #19, 5(0%)
minecraft.picked_up.lilac: #19, 6(0%)
minecraft.picked_up.crying_obsidian: #19, 4(0%)
minecraft.mined.yellow_terracotta: #19, 9(0%)
minecraft.used.polished_deepslate_slab: #19, 10(0%)
minecraft.used.glow_berries: #19, 1(0%)
minecraft.mined.stone_brick_slab: #19, 3(0%)
minecraft.used.mangrove_fence: #19, 2(0%)
minecraft.used.mud_brick_wall: #19, 3(0%)
minecraft.mined.gray_concrete: #19, 9(0%)
minecraft.picked_up.pink_wool: #19, 2(0%)
minecraft.picked_up.copper_block: #19, 13(0%)
minecraft.used.polished_granite: #19, 1(0%)
minecraft.used.gray_concrete: #19, 4(0%)
minecraft.picked_up.iron_bars: #20, 120(2%)
minecraft.picked_up.carrot: #20, 713(1%)
minecraft.mined.ladder: #20, 27(1%)
minecraft.mined.calcite: #20, 358(1%)
minecraft.crafted.copper_ingot: #20, 1523(1%)
minecraft.picked_up.lapis_lazuli: #20, 1138(1%)
minecraft.killed.trader_llama: #20, 4(1%)
minecraft.used.iron_pickaxe: #20, 484(1%)
minecraft.mined.spruce_slab: #20, 86(1%)
minecraft.dropped.bow: #20, 22(1%)
minecraft.dropped.wheat_seeds: #20, 1395(1%)
minecraft.killed.squid: #20, 49(1%)
minecraft.picked_up.spruce_slab: #20, 110(1%)
minecraft.picked_up.chainmail_leggings: #20, 1(1%)
minecraft.used.stone_stairs: #20, 53(1%)
minecraft.crafted.birch_sign: #20, 9(1%)
minecraft.picked_up.flower_pot: #20, 6(1%)
minecraft.picked_up.coarse_dirt: #20, 128(1%)
minecraft.picked_up.cooked_chicken: #20, 51(0%)
minecraft.mined.blackstone: #20, 239(1%)
minecraft.crafted.spruce_stairs: #20, 72(0%)
minecraft.picked_up.white_banner: #20, 16(1%)
minecraft.mined.peony: #20, 3(0%)
minecraft.mined.dark_oak_stairs: #20, 7(0%)
minecraft.dropped.wheat: #20, 74(0%)
minecraft.used.stone_brick_stairs: #20, 44(0%)
minecraft.crafted.stone_bricks: #20, 584(0%)
minecraft.crafted.mangrove_planks: #20, 236(0%)
minecraft.picked_up.cod: #20, 63(0%)
minecraft.picked_up.nautilus_shell: #20, 3(0%)
minecraft.crafted.mud_bricks: #20, 112(0%)
minecraft.picked_up.rose_bush: #20, 33(0%)
minecraft.dropped.spruce_sign: #20, 2(0%)
minecraft.crafted.chiseled_bookshelf: #20, 11(0%)
minecraft.killed_by.ravager: #20, 15(0%)
minecraft.crafted.spruce_sign: #20, 21(0%)
minecraft.used.egg: #20, 105(0%)
minecraft.picked_up.deepslate_iron_ore: #20, 20(0%)
minecraft.dropped.lead: #20, 2(0%)
minecraft.used.clay: #20, 20(0%)
minecraft.picked_up.oak_stairs: #20, 7(0%)
minecraft.mined.basalt: #20, 163(0%)
minecraft.picked_up.cocoa_beans: #20, 65(0%)
minecraft.used.dark_oak_planks: #20, 35(0%)
minecraft.dropped.white_dye: #20, 3(0%)
minecraft.mined.dark_oak_slab: #20, 4(0%)
minecraft.picked_up.light_gray_concrete_powder: #20, 10(0%)
minecraft.used.polished_blackstone_button: #20, 2(0%)
minecraft.crafted.green_dye: #20, 16(0%)
minecraft.dropped.stone_slab: #20, 6(0%)
minecraft.mined.leaf_litter: #20, 2(0%)
minecraft.crafted.spruce_fence_gate: #20, 6(0%)
minecraft.picked_up.light_gray_dye: #20, 1(0%)
minecraft.picked_up.brown_carpet: #20, 2(0%)
minecraft.picked_up.spruce_fence_gate: #20, 2(0%)
minecraft.used.cocoa_beans: #20, 19(0%)
minecraft.used.azalea: #20, 3(0%)
minecraft.crafted.smooth_stone_slab: #20, 24(0%)
minecraft.picked_up.mangrove_slab: #20, 2(0%)
minecraft.picked_up.stone_brick_slab: #20, 6(0%)
minecraft.mined.polished_deepslate_slab: #20, 1(0%)
minecraft.picked_up.gray_concrete: #20, 10(0%)
minecraft.picked_up.verdant_froglight: #20, 8(0%)
minecraft.used.deepslate_gold_ore: #20, 1(0%)
minecraft.used.leaf_litter: #20, 2(0%)
minecraft.dropped.cactus: #20, 2(0%)
minecraft.picked_up.pearlescent_froglight: #20, 2(0%)
minecraft.mined.short_grass: #21, 2009(2%)
minecraft.used.dirt: #21, 13023(1%)
minecraft.mined.barrel: #21, 49(1%)
minecraft.used.bone_meal: #21, 2663(1%)
minecraft.used.carrot: #21, 186(1%)
minecraft.picked_up.stonecutter: #21, 19(1%)
minecraft.used.diamond_shovel: #21, 44103(1%)
minecraft.picked_up.oak_trapdoor: #21, 23(1%)
minecraft.dropped.leather_chestplate: #21, 3(1%)
minecraft.picked_up.leather: #21, 285(1%)
minecraft.picked_up.ladder: #21, 59(1%)
minecraft.dropped.golden_carrot: #21, 75(1%)
minecraft.killed.player: #21, 15(1%)
minecraft.picked_up.stone_bricks: #21, 276(1%)
minecraft.picked_up.ink_sac: #21, 163(1%)
minecraft.mined.podzol: #21, 108(1%)
minecraft.used.spruce_log: #21, 263(1%)
minecraft.crafted.cooked_beef: #21, 77(1%)
minecraft.custom.interact_with_loom: #21, 12(0%)
minecraft.picked_up.blackstone: #21, 285(1%)
minecraft.used.pointed_dripstone: #21, 63(0%)
minecraft.used.spruce_fence: #21, 78(0%)
minecraft.mined.stone_slab: #21, 28(0%)
minecraft.dropped.carrot: #21, 125(0%)
minecraft.used.gunpowder: #21, 2(0%)
minecraft.crafted.copper_block: #21, 125(0%)
minecraft.picked_up.melon_slice: #21, 182(0%)
minecraft.used.diorite: #21, 158(0%)
minecraft.crafted.smooth_stone: #21, 101(0%)
minecraft.crafted.dark_oak_stairs: #21, 20(0%)
minecraft.mined.polished_andesite: #21, 13(0%)
minecraft.picked_up.dark_oak_fence: #21, 11(0%)
minecraft.mined.mud_bricks: #21, 11(0%)
minecraft.picked_up.glass_pane: #21, 7(0%)
minecraft.crafted.piston: #21, 38(0%)
minecraft.used.chiseled_bookshelf: #21, 5(0%)
minecraft.dropped.oak_sign: #21, 1(0%)
minecraft.picked_up.andesite_slab: #21, 4(0%)
minecraft.mined.polished_diorite: #21, 1(0%)
minecraft.crafted.hay_block: #21, 31(0%)
minecraft.picked_up.pink_petals: #21, 56(0%)
minecraft.mined.oak_stairs: #21, 3(0%)
minecraft.used.spyglass: #21, 7(0%)
minecraft.picked_up.deepslate_tiles: #21, 18(0%)
minecraft.picked_up.ochre_froglight: #21, 43(0%)
minecraft.mined.deepslate_bricks: #21, 9(0%)
minecraft.custom.interact_with_smoker: #21, 2(0%)
minecraft.used.spruce_fence_gate: #21, 4(0%)
minecraft.picked_up.polished_diorite: #21, 1(0%)
minecraft.mined.mangrove_slab: #21, 1(0%)
minecraft.dropped.coal: #21, 13(0%)
minecraft.used.rotten_flesh: #21, 1(0%)
minecraft.dropped.terracotta: #21, 1(0%)
minecraft.picked_up.leaf_litter: #21, 2(0%)
minecraft.used.black_stained_glass: #21, 15(0%)
minecraft.used.sweet_berries: #21, 2(0%)
minecraft.mined.crafting_table: #22, 122(2%)
minecraft.used.diamond_pickaxe: #22, 76761(1%)
minecraft.picked_up.oak_sign: #22, 20(1%)
minecraft.mined.iron_bars: #22, 45(1%)
minecraft.picked_up.golden_carrot: #22, 399(1%)
minecraft.picked_up.calcite: #22, 288(1%)
minecraft.mined.mossy_cobblestone: #22, 31(1%)
minecraft.custom.animals_bred: #22, 122(1%)
minecraft.mined.lantern: #22, 9(1%)
minecraft.dropped.cooked_beef: #22, 18(0%)
minecraft.mined.jungle_log: #22, 202(0%)
minecraft.used.spruce_stairs: #22, 78(0%)
minecraft.picked_up.birch_sign: #22, 4(0%)
minecraft.picked_up.basalt: #22, 124(0%)
minecraft.picked_up.sunflower: #22, 63(0%)
minecraft.used.stone_bricks: #22, 357(0%)
minecraft.mined.spruce_fence: #22, 12(0%)
minecraft.used.coal_ore: #22, 126(0%)
minecraft.picked_up.polished_andesite: #22, 13(0%)
minecraft.mined.farmland: #22, 7(0%)
minecraft.dropped.cooked_chicken: #22, 6(0%)
minecraft.picked_up.azure_bluet: #22, 24(0%)
minecraft.picked_up.tripwire_hook: #22, 1(0%)
minecraft.picked_up.mud_bricks: #22, 11(0%)
minecraft.dropped.iron_block: #22, 12(0%)
minecraft.used.mangrove_log: #22, 13(0%)
minecraft.used.calcite: #22, 13(0%)
minecraft.picked_up.smooth_stone: #22, 43(0%)
minecraft.used.dripstone_block: #22, 11(0%)
minecraft.crafted.cooked_salmon: #22, 4(0%)
minecraft.picked_up.red_tulip: #22, 4(0%)
minecraft.picked_up.yellow_terracotta: #22, 6(0%)
minecraft.used.packed_mud: #22, 34(0%)
minecraft.used.melon_slice: #22, 1(0%)
minecraft.used.smooth_stone: #22, 5(0%)
minecraft.picked_up.crafting_table: #23, 116(1%)
minecraft.picked_up.dirt: #23, 21609(1%)
minecraft.dropped.firework_rocket: #23, 286(1%)
minecraft.picked_up.salmon: #23, 35(0%)
minecraft.used.cooked_beef: #23, 72(0%)
minecraft.picked_up.pointed_dripstone: #23, 145(0%)
minecraft.picked_up.iron_pickaxe: #23, 1(0%)
minecraft.killed.cow: #23, 33(0%)
minecraft.used.snowball: #23, 15(0%)
minecraft.picked_up.beef: #23, 89(0%)
minecraft.dropped.carved_pumpkin: #23, 3(0%)
minecraft.picked_up.spruce_fence: #23, 14(0%)
minecraft.picked_up.mossy_cobblestone: #23, 19(0%)
minecraft.crafted.lapis_lazuli: #23, 38(0%)
minecraft.mined.spruce_sapling: #23, 1(0%)
minecraft.crafted.packed_mud: #23, 176(0%)
minecraft.crafted.painting: #23, 4(0%)
minecraft.picked_up.deepslate_gold_ore: #23, 14(0%)
minecraft.picked_up.dandelion: #23, 68(0%)
minecraft.picked_up.birch_planks: #23, 7(0%)
minecraft.picked_up.potato: #23, 32(0%)
minecraft.picked_up.dark_oak_slab: #23, 3(0%)
minecraft.picked_up.sweet_berries: #23, 12(0%)
minecraft.dropped.melon_slice: #23, 11(0%)
minecraft.mined.deepslate_copper_ore: #23, 3(0%)
minecraft.crafted.bone_block: #23, 24(0%)
minecraft.picked_up.stripped_mangrove_log: #23, 2(0%)
minecraft.mined.packed_mud: #23, 7(0%)
minecraft.picked_up.packed_mud: #23, 6(0%)
minecraft.mined.stripped_mangrove_log: #23, 1(0%)
minecraft.killed_by.player: #24, 12(0%)
minecraft.picked_up.cooked_beef: #24, 107(0%)
minecraft.mined.deepslate_redstone_ore: #24, 354(1%)
minecraft.mined.spruce_wall_sign: #24, 3(1%)
minecraft.mined.birch_log: #24, 263(1%)
minecraft.used.wheat_seeds: #24, 1025(0%)
minecraft.crafted.birch_planks: #24, 352(0%)
minecraft.picked_up.birch_log: #24, 216(0%)
minecraft.mined.deepslate_iron_ore: #24, 67(0%)
minecraft.picked_up.spruce_log: #24, 661(0%)
minecraft.picked_up.lantern: #24, 12(0%)
minecraft.used.painting: #24, 13(0%)
minecraft.picked_up.painting: #24, 10(0%)
minecraft.mined.spruce_log: #24, 335(0%)
minecraft.killed.sheep: #24, 7(0%)
minecraft.picked_up.vine: #24, 8(0%)
minecraft.crafted.spruce_trapdoor: #24, 48(0%)
minecraft.picked_up.peony: #24, 5(0%)
minecraft.used.spruce_trapdoor: #24, 48(0%)
minecraft.mined.birch_planks: #24, 3(0%)
minecraft.used.dark_oak_slab: #24, 12(0%)
minecraft.mined.gray_shulker_box: #24, 3(0%)
minecraft.used.gray_shulker_box: #24, 3(0%)
minecraft.picked_up.gray_shulker_box: #24, 3(0%)
minecraft.used.iron_ore: #24, 4(0%)
minecraft.mined.potatoes: #24, 2(0%)
minecraft.custom.interact_with_campfire: #24, 1(0%)
minecraft.mined.smooth_stone: #24, 1(0%)
minecraft.crafted.polished_tuff: #24, 1(0%)
minecraft.picked_up.wheat_seeds: #25, 2017(0%)
minecraft.mined.deepslate_gold_ore: #25, 85(0%)
minecraft.picked_up.raw_iron: #25, 177(0%)
minecraft.picked_up.wheat: #25, 421(0%)
minecraft.mined.wheat: #25, 361(0%)
minecraft.mined.spruce_trapdoor: #25, 10(0%)
minecraft.picked_up.spruce_trapdoor: #25, 13(0%)
minecraft.crafted.book: #25, 3(0%)
minecraft.picked_up.red_shulker_box: #25, 4(0%)
minecraft.mined.red_shulker_box: #25, 2(0%)
minecraft.used.red_shulker_box: #25, 2(0%)
minecraft.picked_up.spruce_sign: #26, 18(1%)
minecraft.used.spruce_sign: #26, 12(0%)
minecraft.picked_up.cooked_cod: #27, 1(0%)
minecraft.picked_up.mutton: #28, 6(0%)
