stat, rank, value, (percentage) 
minecraft.used.pointed_dripstone: #1, 91050(95%)
minecraft.used.spruce_chest_boat: #3, 3(14%)
minecraft.used.cherry_stairs: #3, 12(19%)
minecraft.mined.magenta_glazed_terracotta: #3, 48(6%)
minecraft.mined.flowering_azalea_leaves: #4, 2095(8%)
minecraft.picked_up.packed_mud: #4, 189(9%)
minecraft.used.barrel: #4, 568(6%)
minecraft.dropped.birch_planks: #4, 173(8%)
minecraft.crafted.cobblestone_wall: #4, 576(9%)
minecraft.dropped.ender_chest: #4, 25(8%)
minecraft.used.cut_copper_stairs: #4, 570(10%)
minecraft.picked_up.chainmail_helmet: #4, 12(10%)
minecraft.mined.beacon: #4, 38(8%)
minecraft.picked_up.leather_leggings: #4, 35(8%)
minecraft.crafted.beacon: #3, 25(6%)
minecraft.picked_up.honey_block: #4, 294(8%)
minecraft.mined.small_amethyst_bud: #3, 315(5%)
minecraft.picked_up.melon_slice: #3, 735(4%)
minecraft.used.green_banner: #3, 40(9%)
minecraft.crafted.piston: #5, 2952(11%)
minecraft.used.mangrove_leaves: #4, 975(9%)
minecraft.mined.light_blue_wool: #4, 199(10%)
minecraft.used.chiseled_deepslate: #3, 154(6%)
minecraft.killed_by.magma_cube: #3, 1(14%)
minecraft.used.orange_tulip: #3, 7(17%)
minecraft.dropped.black_shulker_box: #3, 3(7%)
minecraft.used.mutton: #3, 6(11%)
minecraft.custom.horse_one_cm: #4, 4122817(6%)
minecraft.dropped.lapis_block: #3, 64(12%)
minecraft.picked_up.small_amethyst_bud: #3, 333(5%)
minecraft.dropped.glow_item_frame: #3, 10(14%)
minecraft.picked_up.bamboo_hanging_sign: #3, 8(21%)
minecraft.used.jungle_pressure_plate: #3, 3(14%)
minecraft.dropped.tinted_glass: #3, 294(14%)
minecraft.crafted.leather_horse_armor: #4, 17(11%)
minecraft.dropped.leather_boots: #4, 130(8%)
minecraft.crafted.mossy_stone_brick_wall: #3, 22(10%)
minecraft.dropped.glowstone: #3, 139(6%)
minecraft.crafted.chiseled_stone_bricks: #4, 1539(9%)
minecraft.mined.crimson_slab: #4, 232(10%)
minecraft.picked_up.wild_armor_trim_smithing_template: #3, 1(20%)
minecraft.picked_up.acacia_pressure_plate: #3, 3(20%)
minecraft.picked_up.red_sandstone_slab: #3, 2(20%)
minecraft.crafted.skull_banner_pattern: #3, 1(20%)
minecraft.mined.gray_carpet: #3, 327(3%)
minecraft.picked_up.blue_terracotta: #3, 267(4%)
minecraft.used.enchanted_book: #3, 19(20%)
minecraft.mined.chiseled_bookshelf: #3, 13(11%)
minecraft.picked_up.stripped_crimson_hyphae: #3, 102(9%)
minecraft.mined.diamond_ore: #4, 34(8%)
minecraft.mined.cobblestone: #4, 2847(5%)
minecraft.mined.dark_prismarine_slab: #3, 144(5%)
minecraft.mined.brick_slab: #3, 65(5%)
minecraft.picked_up.flint_and_steel: #4, 81(7%)
minecraft.custom.clean_shulker_box: #3, 6(19%)
minecraft.used.red_nether_brick_stairs: #3, 19(15%)
minecraft.mined.mossy_stone_bricks: #4, 134(7%)
minecraft.dropped.gray_shulker_box: #3, 2(15%)
minecraft.crafted.raiser_armor_trim_smithing_template: #3, 4(15%)
minecraft.dropped.brick_stairs: #3, 21(13%)
minecraft.picked_up.iron_chestplate: #3, 19(3%)
minecraft.used.purple_glazed_terracotta: #3, 272(19%)
minecraft.used.rotten_flesh: #3, 104(4%)
minecraft.used.exposed_cut_copper_stairs: #3, 27(8%)
minecraft.dropped.stripped_bamboo_block: #3, 1(25%)
minecraft.mined.red_sandstone_slab: #3, 2(25%)
minecraft.picked_up.silence_armor_trim_smithing_template: #3, 1(25%)
minecraft.used.powered_rail: #4, 2712(7%)
minecraft.used.armor_stand: #4, 203(6%)
minecraft.crafted.lime_bed: #3, 3(7%)
minecraft.dropped.music_disc_chirp: #3, 7(15%)
minecraft.mined.dropper: #4, 186(6%)
minecraft.dropped.cookie: #3, 86(4%)
minecraft.used.bricks: #4, 1110(8%)
minecraft.mined.twisting_vines: #3, 34(4%)
minecraft.dropped.mossy_stone_brick_slab: #3, 12(8%)
minecraft.picked_up.blue_carpet: #3, 172(5%)
minecraft.used.mossy_stone_bricks: #4, 331(8%)
minecraft.used.muddy_mangrove_roots: #4, 193(13%)
minecraft.mined.cobblestone_stairs: #4, 95(7%)
minecraft.used.glass: #4, 5231(6%)
minecraft.dropped.ender_pearl: #5, 26231(7%)
minecraft.used.bamboo_stairs: #3, 4(17%)
minecraft.crafted.redstone: #5, 35012(9%)
minecraft.mined.chiseled_polished_blackstone: #3, 20(5%)
minecraft.picked_up.redstone_torch: #4, 513(6%)
minecraft.picked_up.furnace_minecart: #3, 8(10%)
minecraft.used.lime_banner: #3, 16(12%)
minecraft.custom.minecart_one_cm: #4, 4089950(5%)
minecraft.mined.gray_banner: #3, 3(17%)
minecraft.dropped.decorated_pot: #3, 10(17%)
minecraft.picked_up.polished_blackstone_button: #3, 54(4%)
minecraft.dropped.tuff: #4, 1514(6%)
minecraft.mined.acacia_sign: #4, 6(13%)
minecraft.picked_up.cactus: #3, 3107(3%)
minecraft.mined.dripstone_block: #4, 877(7%)
minecraft.crafted.wooden_pickaxe: #4, 4(6%)
minecraft.used.dark_oak_boat: #4, 45(7%)
minecraft.used.cobbled_deepslate_stairs: #4, 330(7%)
minecraft.mined.red_candle: #3, 6(7%)
minecraft.picked_up.cobblestone_stairs: #5, 229(11%)
minecraft.dropped.cobblestone_slab: #4, 191(9%)
minecraft.used.lead: #4, 6(8%)
minecraft.picked_up.birch_hanging_sign: #3, 13(20%)
minecraft.crafted.cut_sandstone_slab: #3, 180(8%)
minecraft.picked_up.smooth_stone_slab: #5, 440(11%)
minecraft.mined.black_glazed_terracotta: #3, 44(5%)
minecraft.picked_up.raw_gold_block: #3, 109(4%)
minecraft.mined.birch_pressure_plate: #3, 5(10%)
minecraft.mined.brown_stained_glass_pane: #3, 2(20%)
minecraft.mined.potted_red_tulip: #3, 1(20%)
minecraft.dropped.warped_door: #3, 1(20%)
minecraft.mined.light_gray_banner: #3, 1(20%)
minecraft.picked_up.polished_granite_stairs: #3, 41(9%)
minecraft.dropped.deepslate_brick_stairs: #3, 57(5%)
minecraft.used.nether_quartz_ore: #4, 1031(8%)
minecraft.picked_up.crimson_trapdoor: #4, 49(8%)
minecraft.picked_up.cracked_nether_bricks: #3, 5(10%)
minecraft.crafted.beetroot_soup: #3, 1(14%)
minecraft.used.hopper_minecart: #5, 193(10%)
minecraft.dropped.iron_leggings: #3, 13(3%)
minecraft.dropped.birch_stairs: #3, 8(8%)
minecraft.dropped.cyan_concrete: #3, 111(8%)
minecraft.used.sandstone_slab: #4, 1000(16%)
minecraft.crafted.magenta_stained_glass_pane: #3, 32(6%)
minecraft.used.polished_granite: #4, 1030(9%)
minecraft.used.tinted_glass: #4, 3652(7%)
minecraft.used.basalt: #5, 7302(9%)
minecraft.used.crying_obsidian: #3, 400(4%)
minecraft.picked_up.gray_stained_glass_pane: #4, 123(11%)
minecraft.crafted.bamboo_mosaic: #3, 30(9%)
minecraft.used.yellow_candle: #3, 61(5%)
minecraft.mined.magenta_concrete: #4, 135(11%)
minecraft.dropped.gray_terracotta: #3, 65(6%)
minecraft.dropped.dark_oak_planks: #4, 215(6%)
minecraft.crafted.smooth_quartz_stairs: #4, 322(9%)
minecraft.used.polished_blackstone_wall: #3, 403(4%)
minecraft.used.polished_blackstone_brick_wall: #3, 247(5%)
minecraft.used.nether_brick_slab: #4, 351(17%)
minecraft.crafted.red_sandstone_slab: #3, 12(10%)
minecraft.mined.acacia_pressure_plate: #3, 2(17%)
minecraft.picked_up.flower_banner_pattern: #3, 1(17%)
minecraft.dropped.netherite_scrap: #3, 2(12%)
minecraft.dropped.black_concrete_powder: #3, 578(5%)
minecraft.used.red_nether_brick_wall: #3, 7(12%)
minecraft.used.jungle_hanging_sign: #3, 6(12%)
minecraft.dropped.green_stained_glass: #3, 5(7%)
minecraft.mined.deepslate_brick_slab: #4, 184(7%)
minecraft.picked_up.chainmail_leggings: #4, 8(7%)
minecraft.mined.enchanting_table: #4, 5(10%)
minecraft.crafted.dark_oak_hanging_sign: #3, 6(9%)
minecraft.mined.soul_torch: #3, 14(6%)
minecraft.used.soul_torch: #3, 28(3%)
minecraft.mined.exposed_cut_copper_stairs: #3, 22(4%)
minecraft.used.sandstone: #5, 3974(10%)
minecraft.mined.yellow_concrete_powder: #3, 65(4%)
minecraft.picked_up.turtle_helmet: #3, 2(11%)
minecraft.crafted.leather_chestplate: #4, 77(8%)
minecraft.mined.lime_wall_banner: #3, 7(14%)
minecraft.picked_up.cut_sandstone_slab: #3, 65(7%)
minecraft.used.mangrove_stairs: #4, 172(9%)
minecraft.picked_up.lime_concrete: #4, 861(7%)
minecraft.killed.piglin: #5, 224(9%)
minecraft.mined.snow: #4, 32194(5%)
minecraft.mined.birch_stairs: #4, 28(8%)
minecraft.picked_up.oak_wood: #4, 98(9%)
minecraft.used.light_blue_glazed_terracotta: #3, 9(10%)
minecraft.picked_up.chiseled_stone_bricks: #4, 616(6%)
minecraft.mined.potted_oxeye_daisy: #3, 1(12%)
minecraft.mined.dark_oak_hanging_sign: #3, 1(12%)
minecraft.dropped.purple_dye: #3, 7(4%)
minecraft.crafted.lime_banner: #3, 14(5%)
minecraft.picked_up.oak_fence: #5, 182(8%)
minecraft.picked_up.spruce_boat: #5, 77(8%)
minecraft.dropped.polished_granite_stairs: #3, 4(7%)
minecraft.mined.lime_concrete_powder: #4, 15(8%)
minecraft.picked_up.stone_bricks: #4, 2394(5%)
minecraft.mined.torch: #5, 1763(6%)
minecraft.crafted.iron_ingot: #5, 41527(7%)
minecraft.picked_up.redstone_block: #4, 1044(5%)
minecraft.dropped.birch_pressure_plate: #3, 2(8%)
minecraft.crafted.netherite_block: #3, 6(3%)
minecraft.killed_by.warden: #5, 26(10%)
minecraft.crafted.mangrove_stairs: #4, 168(8%)
minecraft.used.magenta_concrete: #4, 158(15%)
minecraft.killed.piglin_brute: #3, 19(4%)
minecraft.killed_by.piglin_brute: #3, 1(6%)
minecraft.crafted.white_banner: #4, 124(8%)
minecraft.picked_up.raw_iron_block: #3, 197(1%)
minecraft.picked_up.red_shulker_box: #5, 804(7%)
minecraft.crafted.weathered_cut_copper: #4, 28(14%)
minecraft.used.gray_banner: #4, 28(13%)
minecraft.picked_up.zombie_head: #3, 1(9%)
minecraft.dropped.small_dripleaf: #3, 1(7%)
minecraft.killed.creeper: #3, 746(1%)
minecraft.killed.zombie: #3, 1789(1%)
minecraft.mined.red_shulker_box: #5, 800(7%)
minecraft.dropped.moss_block: #5, 922(8%)
minecraft.picked_up.crimson_slab: #4, 309(7%)
minecraft.picked_up.black_candle: #3, 8(5%)
minecraft.mined.chiseled_nether_bricks: #3, 1(5%)
minecraft.picked_up.polished_blackstone_stairs: #4, 213(7%)
minecraft.crafted.hay_block: #4, 997(5%)
minecraft.picked_up.bell: #4, 26(6%)
minecraft.mined.stone_bricks: #4, 1986(5%)
minecraft.picked_up.polished_deepslate_wall: #5, 375(10%)
minecraft.dropped.raw_copper_block: #3, 16(6%)
minecraft.dropped.gravel: #5, 5117(8%)
minecraft.mined.mud_brick_slab: #4, 66(8%)
minecraft.picked_up.lily_pad: #4, 41(7%)
minecraft.picked_up.glowstone: #5, 1082(8%)
minecraft.mined.redstone_torch: #4, 138(5%)
minecraft.broken.shield: #4, 3(11%)
minecraft.used.milk_bucket: #4, 12(6%)
minecraft.dropped.dark_oak_log: #4, 436(5%)
minecraft.crafted.lime_stained_glass_pane: #4, 144(8%)
minecraft.used.oak_log: #4, 1398(4%)
minecraft.used.honeycomb: #5, 1074(10%)
minecraft.dropped.wheat: #4, 159(5%)
minecraft.dropped.sugar_cane: #5, 926(10%)
minecraft.used.gilded_blackstone: #3, 14(3%)
minecraft.dropped.bamboo: #4, 1688(6%)
minecraft.crafted.prismarine_wall: #4, 36(12%)
minecraft.mined.light_blue_carpet: #3, 32(3%)
minecraft.crafted.purpur_block: #3, 24(3%)
minecraft.dropped.music_disc_ward: #3, 1(4%)
minecraft.dropped.leather_horse_armor: #3, 2(4%)
minecraft.used.bell: #4, 28(8%)
minecraft.picked_up.red_wool: #5, 1055(9%)
minecraft.picked_up.arrow: #5, 5314(6%)
minecraft.dropped.wooden_hoe: #4, 6(10%)
minecraft.picked_up.pink_tulip: #3, 59(1%)
minecraft.used.red_tulip: #4, 7(11%)
minecraft.dropped.sandstone_wall: #3, 1(3%)
minecraft.dropped.brick_slab: #4, 35(14%)
minecraft.picked_up.potion: #5, 239(7%)
minecraft.used.cyan_carpet: #4, 228(6%)
minecraft.mined.oak_leaves: #4, 4724(3%)
minecraft.used.red_shulker_box: #5, 804(7%)
minecraft.dropped.netherite_ingot: #4, 5(7%)
minecraft.killed.tropical_fish: #4, 20(7%)
minecraft.crafted.netherite_hoe: #4, 2(15%)
minecraft.mined.mossy_stone_brick_stairs: #4, 9(8%)
minecraft.crafted.brewing_stand: #5, 52(9%)
minecraft.mined.pumpkin_stem: #4, 11(10%)
minecraft.dropped.melon: #3, 2(1%)
minecraft.used.gray_concrete: #5, 3877(10%)
minecraft.picked_up.mangrove_trapdoor: #4, 109(5%)
minecraft.mined.stripped_dark_oak_wood: #4, 110(6%)
minecraft.crafted.black_stained_glass_pane: #4, 416(7%)
minecraft.picked_up.oak_leaves: #4, 3883(4%)
minecraft.mined.crimson_hyphae: #3, 34(1%)
minecraft.picked_up.red_nether_brick_wall: #3, 1(2%)
minecraft.used.bamboo_sign: #4, 16(15%)
minecraft.picked_up.mangrove_button: #4, 6(11%)
minecraft.picked_up.spruce_leaves: #5, 5593(7%)
minecraft.mined.jungle_fence: #4, 12(10%)
minecraft.used.light_blue_carpet: #3, 74(0%)
minecraft.custom.boat_one_cm: #5, 21136452(5%)
minecraft.crafted.ender_eye: #5, 114(8%)
minecraft.picked_up.blaze_rod: #5, 361(8%)
minecraft.picked_up.orange_carpet: #3, 70(0%)
minecraft.used.dark_prismarine_slab: #4, 339(6%)
minecraft.dropped.mangrove_roots: #3, 35(0%)
minecraft.mined.seagrass: #4, 249(4%)
minecraft.dropped.nether_brick_slab: #3, 3(0%)
minecraft.used.rabbit_stew: #4, 1(20%)
minecraft.broken.leather_helmet: #4, 1(25%)
minecraft.crafted.small_dripleaf: #4, 10(25%)
minecraft.mined.polished_blackstone_bricks: #4, 1916(4%)
minecraft.crafted.moss_carpet: #5, 811(8%)
minecraft.picked_up.flower_pot: #4, 101(4%)
minecraft.used.cut_copper: #5, 494(10%)
minecraft.used.spruce_boat: #5, 60(7%)
minecraft.used.amethyst_block: #5, 1292(9%)
minecraft.used.bamboo_slab: #4, 52(12%)
minecraft.mined.cobblestone_wall: #4, 67(4%)
minecraft.dropped.netherite_sword: #4, 4(7%)
minecraft.crafted.lectern: #5, 99(8%)
minecraft.crafted.crimson_hyphae: #4, 327(7%)
minecraft.dropped.mud_bricks: #4, 60(9%)
minecraft.killed.player: #5, 120(6%)
minecraft.dropped.magma_block: #4, 47(5%)
minecraft.crafted.diamond_sword: #5, 9(6%)
minecraft.crafted.soul_lantern: #4, 212(4%)
minecraft.picked_up.netherite_pickaxe: #5, 59(7%)
minecraft.picked_up.prismarine_wall: #4, 5(12%)
minecraft.picked_up.water_bucket: #5, 77(6%)
minecraft.used.red_wool: #5, 868(8%)
minecraft.picked_up.cut_copper: #5, 75(10%)
minecraft.crafted.wayfinder_armor_trim_smithing_template: #4, 4(15%)
minecraft.used.moss_carpet: #5, 1384(6%)
minecraft.used.magenta_concrete_powder: #4, 72(7%)
minecraft.crafted.jungle_sign: #4, 24(8%)
minecraft.picked_up.iron_leggings: #4, 19(3%)
minecraft.mined.dark_oak_trapdoor: #5, 148(7%)
minecraft.dropped.obsidian: #4, 356(4%)
minecraft.crafted.note_block: #4, 184(3%)
minecraft.killed_by.wither: #4, 6(11%)
minecraft.killed_by.drowned: #5, 10(7%)
minecraft.dropped.potion: #5, 191(7%)
minecraft.dropped.cyan_shulker_box: #5, 7(7%)
minecraft.used.sandstone_wall: #4, 543(6%)
minecraft.dropped.iron_nugget: #4, 1460(2%)
minecraft.used.golden_sword: #4, 7(10%)
minecraft.crafted.wooden_sword: #5, 182(9%)
minecraft.killed_by.hoglin: #4, 1(17%)
minecraft.mined.spruce_hanging_sign: #4, 1(17%)
minecraft.dropped.sandstone_slab: #4, 46(9%)
minecraft.mined.purple_concrete: #4, 393(5%)
minecraft.used.flower_pot: #5, 141(7%)
minecraft.picked_up.lantern: #5, 431(6%)
minecraft.used.white_tulip: #4, 11(14%)
minecraft.crafted.chainmail_chestplate: #4, 4(12%)
minecraft.used.cracked_polished_blackstone_bricks: #4, 378(6%)
minecraft.picked_up.iron_shovel: #5, 13(7%)
minecraft.mined.spruce_sign: #5, 8(8%)
minecraft.picked_up.dark_oak_fence_gate: #4, 41(6%)
minecraft.mined.red_stained_glass_pane: #4, 23(8%)
minecraft.used.polished_blackstone_slab: #4, 629(4%)
minecraft.used.beetroot_soup: #4, 1(20%)
minecraft.crafted.red_nether_bricks: #4, 147(7%)
minecraft.dropped.lily_pad: #4, 10(8%)
minecraft.dropped.dark_oak_trapdoor: #4, 53(4%)
minecraft.mined.quartz_stairs: #5, 47(10%)
minecraft.killed.shulker: #5, 307(8%)
minecraft.used.stone_brick_wall: #5, 633(8%)
minecraft.picked_up.ender_pearl: #6, 27286(7%)
minecraft.dropped.glow_ink_sac: #5, 111(9%)
minecraft.crafted.leather_leggings: #4, 29(4%)
minecraft.picked_up.dark_prismarine_slab: #4, 148(5%)
minecraft.dropped.egg: #5, 853(6%)
minecraft.crafted.yellow_concrete: #4, 88(9%)
minecraft.dropped.carved_pumpkin: #6, 199(8%)
minecraft.used.target: #5, 200(8%)
minecraft.picked_up.chiseled_bookshelf: #4, 12(10%)
minecraft.picked_up.pumpkin_pie: #6, 1298(8%)
minecraft.crafted.nautilus_shell: #4, 5(14%)
minecraft.dropped.leather: #4, 191(3%)
minecraft.used.dead_bush: #4, 45(5%)
minecraft.dropped.polished_basalt: #4, 218(5%)
minecraft.mined.weathered_cut_copper_stairs: #4, 3(10%)
minecraft.crafted.recovery_compass: #4, 1(10%)
minecraft.picked_up.nether_quartz_ore: #5, 1279(7%)
minecraft.dropped.lilac: #4, 42(5%)
minecraft.picked_up.snowball: #5, 28024(5%)
minecraft.used.gray_concrete_powder: #5, 4012(8%)
minecraft.mined.spruce_fence_gate: #4, 30(3%)
minecraft.picked_up.mossy_cobblestone_wall: #4, 11(6%)
minecraft.used.purpur_block: #4, 49(4%)
minecraft.picked_up.cyan_banner: #4, 7(7%)
minecraft.dropped.horn_coral: #4, 1(17%)
minecraft.used.dead_horn_coral_fan: #4, 1(17%)
minecraft.picked_up.amethyst_shard: #5, 9768(7%)
minecraft.picked_up.polished_granite_slab: #5, 201(8%)
minecraft.used.purple_concrete: #4, 384(5%)
minecraft.used.stripped_crimson_hyphae: #4, 110(8%)
minecraft.crafted.brown_banner: #4, 5(8%)
minecraft.mined.potted_bamboo: #4, 1(12%)
minecraft.picked_up.glow_lichen: #5, 2538(6%)
minecraft.picked_up.polished_blackstone_brick_stairs: #4, 178(4%)
minecraft.picked_up.granite_slab: #5, 159(9%)
minecraft.used.weathered_cut_copper: #4, 21(5%)
minecraft.dropped.shield: #5, 7(7%)
minecraft.dropped.glass_pane: #4, 53(4%)
minecraft.dropped.stripped_oak_log: #4, 17(5%)
minecraft.used.blue_terracotta: #4, 793(4%)
minecraft.used.pink_tulip: #4, 7(8%)
minecraft.picked_up.acacia_trapdoor: #5, 166(8%)
minecraft.dropped.purple_shulker_box: #4, 1(14%)
minecraft.mined.cyan_banner: #4, 1(14%)
minecraft.used.cut_sandstone: #4, 1742(3%)
minecraft.picked_up.netherite_scrap: #4, 4(7%)
minecraft.used.acacia_pressure_plate: #4, 2(8%)
minecraft.mined.cobblestone_slab: #4, 171(2%)
minecraft.picked_up.dead_brain_coral: #4, 1(11%)
minecraft.mined.potted_azalea_bush: #4, 1(9%)
minecraft.mined.spruce_sapling: #5, 46(6%)
minecraft.crafted.raw_copper: #5, 8022(8%)
minecraft.mined.orange_glazed_terracotta: #4, 7(7%)
minecraft.dropped.pearlescent_froglight: #4, 9(9%)
minecraft.used.diamond_ore: #5, 16(11%)
minecraft.crafted.mud_brick_stairs: #4, 28(5%)
minecraft.used.bamboo: #5, 572(6%)
minecraft.picked_up.nether_brick_slab: #4, 33(6%)
minecraft.crafted.white_concrete: #4, 120(7%)
minecraft.crafted.mangrove_trapdoor: #5, 252(7%)
minecraft.picked_up.tide_armor_trim_smithing_template: #4, 1(12%)
minecraft.mined.dead_brain_coral: #4, 1(10%)
minecraft.picked_up.light_weighted_pressure_plate: #4, 283(4%)
minecraft.used.crimson_hyphae: #4, 276(4%)
minecraft.dropped.polished_diorite_stairs: #4, 7(10%)
minecraft.crafted.book: #5, 177(7%)
minecraft.mined.nether_brick_slab: #4, 26(7%)
minecraft.mined.black_carpet: #4, 327(3%)
minecraft.picked_up.creeper_head: #4, 2(10%)
minecraft.dropped.diamond_leggings: #5, 11(5%)
minecraft.dropped.bamboo_planks: #4, 9(5%)
minecraft.used.stripped_dark_oak_wood: #4, 80(3%)
minecraft.crafted.bamboo_stairs: #4, 4(9%)
minecraft.picked_up.dark_oak_trapdoor: #5, 238(5%)
minecraft.mined.cherry_sapling: #4, 13(4%)
minecraft.used.stripped_bamboo_block: #4, 6(6%)
minecraft.mined.twisting_vines_plant: #5, 52(8%)
minecraft.picked_up.orange_concrete: #5, 767(7%)
minecraft.mined.cracked_polished_blackstone_bricks: #4, 748(3%)
minecraft.crafted.filled_map: #4, 631(3%)
minecraft.dropped.scaffolding: #5, 843(7%)
minecraft.picked_up.dripstone_block: #5, 893(6%)
minecraft.crafted.cut_sandstone: #4, 633(5%)
minecraft.picked_up.flint: #5, 955(4%)
minecraft.crafted.stone_sword: #4, 7(2%)
minecraft.crafted.emerald_block: #4, 1977(2%)
minecraft.dropped.lightning_rod: #4, 10(6%)
minecraft.picked_up.warped_sign: #5, 38(7%)
minecraft.picked_up.purple_concrete_powder: #4, 23(4%)
minecraft.mined.birch_trapdoor: #5, 43(7%)
minecraft.crafted.gray_concrete: #4, 64(6%)
minecraft.picked_up.iron_trapdoor: #5, 108(7%)
minecraft.picked_up.enchanting_table: #5, 5(10%)
minecraft.mined.kelp: #5, 321(6%)
minecraft.picked_up.exposed_cut_copper_stairs: #4, 22(4%)
minecraft.mined.sculk_sensor: #5, 380(6%)
minecraft.picked_up.jungle_sign: #4, 10(3%)
minecraft.mined.cut_sandstone_slab: #4, 36(6%)
minecraft.picked_up.birch_trapdoor: #5, 71(6%)
minecraft.killed_by.cave_spider: #5, 2(11%)
minecraft.picked_up.slime_block: #5, 1042(5%)
minecraft.picked_up.black_glazed_terracotta: #4, 44(3%)
minecraft.mined.raw_copper_block: #5, 54(8%)
minecraft.crafted.sponge: #4, 159(3%)
minecraft.used.deepslate_tile_wall: #5, 670(6%)
minecraft.used.sea_lantern: #5, 502(5%)
minecraft.dropped.green_dye: #4, 577(2%)
minecraft.dropped.white_bed: #4, 3(2%)
minecraft.picked_up.torchflower_seeds: #4, 45(2%)
minecraft.crafted.jungle_hanging_sign: #4, 6(6%)
minecraft.crafted.light_gray_concrete: #4, 32(6%)
minecraft.crafted.polished_blackstone_brick_slab: #4, 48(3%)
minecraft.mined.blue_ice: #5, 746(8%)
minecraft.mined.lime_stained_glass: #5, 245(8%)
minecraft.picked_up.warped_pressure_plate: #4, 9(4%)
minecraft.mined.bamboo: #5, 1205(5%)
minecraft.picked_up.iron_boots: #5, 33(5%)
minecraft.used.oxidized_cut_copper_stairs: #5, 334(6%)
minecraft.picked_up.chiseled_nether_bricks: #4, 1(4%)
minecraft.crafted.jungle_pressure_plate: #4, 3(3%)
minecraft.mined.moss_carpet: #5, 444(4%)
minecraft.dropped.warped_slab: #4, 11(3%)
minecraft.picked_up.mud_brick_slab: #5, 78(8%)
minecraft.picked_up.observer: #5, 520(5%)
minecraft.picked_up.orange_tulip: #4, 43(2%)
minecraft.killed_by.enderman: #5, 2(8%)
minecraft.dropped.mangrove_fence: #4, 1(5%)
minecraft.dropped.iron_chestplate: #4, 7(1%)
minecraft.picked_up.white_tulip: #4, 51(2%)
minecraft.crafted.redstone_torch: #6, 6522(8%)
minecraft.mined.smooth_sandstone_slab: #5, 82(11%)
minecraft.mined.purple_wool: #4, 14(2%)
minecraft.used.lime_bed: #4, 11(2%)
minecraft.dropped.orange_glazed_terracotta: #4, 6(4%)
