stat, rank, value, (percentage) 
minecraft.picked_up.clay: #17, 318(1%)
minecraft.dropped.lapis_lazuli: #17, 29(1%)
minecraft.used.diamond_helmet: #17, 1(1%)
minecraft.crafted.cherry_planks: #17, 32(1%)
minecraft.picked_up.axolotl_bucket: #17, 1(1%)
minecraft.crafted.tripwire_hook: #17, 12(1%)
minecraft.crafted.mossy_stone_bricks: #17, 64(1%)
minecraft.mined.pointed_dripstone: #17, 15(0%)
minecraft.used.cooked_mutton: #17, 4(1%)
minecraft.used.glow_lichen: #17, 171(0%)
minecraft.picked_up.acacia_boat: #17, 1(1%)
minecraft.mined.hay_block: #17, 13(0%)
minecraft.picked_up.pufferfish: #17, 2(0%)
minecraft.used.deepslate_lapis_ore: #17, 5(0%)
minecraft.used.amethyst_cluster: #17, 10(0%)
minecraft.mined.cobblestone_slab: #17, 23(0%)
minecraft.picked_up.purple_shulker_box: #17, 5(0%)
minecraft.mined.purple_shulker_box: #17, 5(0%)
minecraft.used.mangrove_slab: #17, 11(0%)
minecraft.mined.cut_copper: #17, 2(0%)
minecraft.picked_up.gold_ingot: #17, 81(0%)
minecraft.dropped.oak_fence: #17, 1(0%)
minecraft.crafted.oak_fence_gate: #17, 3(0%)
minecraft.used.vine: #17, 3(0%)
minecraft.picked_up.cobbled_deepslate_slab: #17, 26(0%)
minecraft.crafted.deepslate_tile_slab: #17, 10(0%)
minecraft.used.oak_fence_gate: #17, 2(0%)
minecraft.used.prismarine_bricks: #17, 24(0%)
minecraft.picked_up.melon_slice: #17, 38(0%)
minecraft.picked_up.acacia_sapling: #17, 18(0%)
minecraft.crafted.snow_block: #17, 228(0%)
minecraft.dropped.sweet_berries: #17, 6(0%)
minecraft.picked_up.warped_fungus: #17, 14(0%)
minecraft.crafted.mangrove_stairs: #17, 4(0%)
minecraft.mined.crimson_nylium: #17, 29(0%)
minecraft.dropped.stone_pressure_plate: #17, 1(0%)
minecraft.mined.prismarine_bricks: #17, 10(0%)
minecraft.picked_up.charcoal: #17, 9(0%)
minecraft.mined.nether_sprouts: #17, 5(0%)
minecraft.crafted.cartography_table: #17, 1(0%)
minecraft.picked_up.purple_bed: #17, 1(0%)
minecraft.used.mossy_stone_bricks: #17, 3(0%)
minecraft.used.stripped_oak_wood: #17, 2(0%)
minecraft.used.red_carpet: #17, 15(0%)
minecraft.mined.orange_concrete: #17, 9(0%)
minecraft.dropped.polished_deepslate_slab: #17, 1(0%)
minecraft.picked_up.light_blue_stained_glass_pane: #17, 1(0%)
minecraft.picked_up.brick: #17, 2(0%)
minecraft.mined.stripped_jungle_log: #17, 2(0%)
minecraft.picked_up.warped_slab: #17, 2(0%)
minecraft.picked_up.stripped_jungle_log: #17, 2(0%)
minecraft.dropped.gray_wool: #17, 1(0%)
minecraft.mined.magenta_shulker_box: #17, 1(0%)
minecraft.used.oxidized_cut_copper: #17, 1(0%)
minecraft.picked_up.stripped_dark_oak_wood: #17, 1(0%)
minecraft.mined.warped_slab: #17, 1(0%)
minecraft.used.birch_wood: #17, 1(0%)
minecraft.used.black_terracotta: #17, 5(0%)
minecraft.picked_up.lapis_block: #17, 1(0%)
minecraft.killed.drowned: #17, 88(0%)
minecraft.mined.iron_ore: #18, 1164(2%)
minecraft.crafted.stone_pickaxe: #18, 4(2%)
minecraft.picked_up.deepslate: #18, 6221(1%)
minecraft.picked_up.iron_nugget: #18, 910(1%)
minecraft.dropped.grass_block: #18, 395(1%)
minecraft.picked_up.redstone_ore: #18, 11(2%)
minecraft.picked_up.leather_leggings: #18, 6(1%)
minecraft.crafted.iron_helmet: #18, 3(1%)
minecraft.mined.oak_fence: #18, 22(1%)
minecraft.picked_up.oak_fence: #18, 24(1%)
minecraft.mined.flower_pot: #18, 3(1%)
minecraft.used.basalt: #18, 720(1%)
minecraft.picked_up.red_wool: #18, 113(1%)
minecraft.crafted.blue_shulker_box: #18, 1(1%)
minecraft.picked_up.mossy_cobblestone: #18, 83(1%)
minecraft.picked_up.bone_block: #18, 158(1%)
minecraft.used.white_shulker_box: #18, 43(1%)
minecraft.mined.flowering_azalea_leaves: #18, 198(1%)
minecraft.dropped.birch_planks: #18, 16(1%)
minecraft.killed_by.warden: #18, 2(1%)
minecraft.mined.azalea_leaves: #18, 532(1%)
minecraft.dropped.oak_planks: #18, 20(1%)
minecraft.picked_up.bucket: #18, 11(1%)
minecraft.picked_up.leather_boots: #18, 9(1%)
minecraft.used.honey_bottle: #18, 6(1%)
minecraft.mined.mossy_cobblestone: #18, 38(1%)
minecraft.dropped.birch_sapling: #18, 10(1%)
minecraft.picked_up.weeping_vines: #18, 21(1%)
minecraft.mined.cartography_table: #18, 1(1%)
minecraft.mined.diamond_ore: #18, 2(0%)
minecraft.picked_up.warped_nylium: #18, 32(0%)
minecraft.used.white_dye: #18, 8(0%)
minecraft.mined.small_dripleaf: #18, 2(0%)
minecraft.mined.stripped_spruce_log: #18, 47(0%)
minecraft.mined.oak_fence_gate: #18, 1(1%)
minecraft.used.mangrove_planks: #18, 18(0%)
minecraft.picked_up.stripped_spruce_log: #18, 43(0%)
minecraft.used.nether_quartz_ore: #18, 57(0%)
minecraft.used.bundle: #18, 7(0%)
minecraft.picked_up.mossy_stone_bricks: #18, 7(0%)
minecraft.picked_up.oak_fence_gate: #18, 1(0%)
minecraft.picked_up.copper_block: #18, 34(0%)
minecraft.dropped.glass: #18, 70(0%)
minecraft.used.purple_shulker_box: #18, 5(0%)
minecraft.used.azalea_leaves: #18, 93(0%)
minecraft.picked_up.mushroom_stem: #18, 108(0%)
minecraft.crafted.acacia_button: #18, 1(0%)
minecraft.mined.warped_roots: #18, 11(0%)
minecraft.used.candle: #18, 4(0%)
minecraft.dropped.white_wool: #18, 10(0%)
minecraft.used.sea_pickle: #18, 5(0%)
minecraft.picked_up.green_bed: #18, 2(0%)
minecraft.used.mangrove_log: #18, 23(0%)
minecraft.used.pumpkin: #18, 30(0%)
minecraft.mined.melon: #18, 8(0%)
minecraft.dropped.oak_leaves: #18, 4(0%)
minecraft.picked_up.jungle_sapling: #18, 5(0%)
minecraft.used.warped_nylium: #18, 5(0%)
minecraft.used.deepslate_iron_ore: #18, 4(0%)
minecraft.mined.stripped_oak_log: #18, 17(0%)
minecraft.picked_up.stripped_oak_log: #18, 17(0%)
minecraft.mined.jungle_leaves: #18, 27(0%)
minecraft.dropped.beef: #18, 1(0%)
minecraft.used.experience_bottle: #18, 23(0%)
minecraft.crafted.birch_wood: #18, 3(0%)
minecraft.mined.stripped_dark_oak_wood: #18, 1(0%)
minecraft.picked_up.jungle_planks: #18, 4(0%)
minecraft.picked_up.magenta_shulker_box: #18, 1(0%)
minecraft.picked_up.stripped_spruce_wood: #18, 1(0%)
minecraft.used.oxidized_cut_copper_slab: #18, 1(0%)
minecraft.crafted.iron_pickaxe: #19, 13(3%)
minecraft.used.oak_fence: #19, 123(2%)
minecraft.picked_up.diamond_pickaxe: #19, 22(1%)
minecraft.mined.vine: #19, 155(1%)
minecraft.picked_up.iron_helmet: #19, 2(1%)
minecraft.mined.redstone_ore: #19, 20(1%)
minecraft.used.sweet_berries: #19, 184(1%)
minecraft.mined.oak_leaves: #19, 1213(1%)
minecraft.mined.spruce_leaves: #19, 1003(1%)
minecraft.killed_by.zombie: #19, 1(1%)
minecraft.picked_up.filled_map: #19, 664(1%)
minecraft.dropped.cobbled_deepslate: #19, 320(1%)
minecraft.used.moss_carpet: #19, 145(1%)
minecraft.mined.oak_door: #19, 1(1%)
minecraft.picked_up.deepslate_redstone_ore: #19, 110(1%)
minecraft.mined.oak_planks: #19, 87(1%)
minecraft.picked_up.crimson_planks: #19, 32(1%)
minecraft.picked_up.rose_bush: #19, 236(1%)
minecraft.used.acacia_button: #19, 2(1%)
minecraft.picked_up.spyglass: #19, 1(1%)
minecraft.picked_up.diamond_chestplate: #19, 2(1%)
minecraft.crafted.clock: #19, 2(1%)
minecraft.used.coarse_dirt: #19, 231(0%)
minecraft.dropped.stone_shovel: #19, 1(1%)
minecraft.mined.warped_nylium: #19, 33(0%)
minecraft.mined.spore_blossom: #19, 2(0%)
minecraft.picked_up.ink_sac: #19, 184(0%)
minecraft.dropped.iron_ore: #19, 13(0%)
minecraft.mined.nether_wart_block: #19, 134(0%)
minecraft.mined.clay: #19, 355(0%)
minecraft.picked_up.cartography_table: #19, 1(0%)
minecraft.used.copper_ore: #19, 50(0%)
minecraft.mined.large_fern: #19, 11(0%)
minecraft.dropped.apple: #19, 4(0%)
minecraft.dropped.dark_oak_sign: #19, 1(0%)
minecraft.used.mossy_cobblestone_slab: #19, 8(0%)
minecraft.crafted.oak_wood: #19, 18(0%)
minecraft.used.podzol: #19, 7(0%)
minecraft.mined.exposed_copper: #19, 4(0%)
minecraft.picked_up.pumpkin_seeds: #19, 93(0%)
minecraft.picked_up.exposed_copper: #19, 4(0%)
minecraft.picked_up.crying_obsidian: #19, 10(0%)
minecraft.picked_up.light_gray_terracotta: #19, 19(0%)
minecraft.crafted.birch_fence: #19, 6(0%)
minecraft.dropped.copper_ingot: #19, 1(0%)
minecraft.dropped.glow_ink_sac: #19, 1(0%)
minecraft.mined.crimson_roots: #19, 4(0%)
minecraft.used.blue_shulker_box: #19, 2(0%)
minecraft.crafted.dark_oak_wood: #19, 3(0%)
minecraft.mined.stripped_spruce_wood: #19, 1(0%)
minecraft.used.green_concrete: #19, 6(0%)
minecraft.dropped.pumpkin_seeds: #19, 8(0%)
minecraft.dropped.crimson_roots: #19, 1(0%)
minecraft.used.dark_oak_wood: #19, 1(0%)
minecraft.mined.stripped_mangrove_log: #19, 1(0%)
minecraft.picked_up.stripped_mangrove_log: #19, 1(0%)
minecraft.dropped.stone_pickaxe: #20, 2(2%)
minecraft.crafted.diamond_shovel: #20, 4(1%)
minecraft.killed.wandering_trader: #20, 2(1%)
minecraft.used.iron_boots: #20, 1(1%)
minecraft.picked_up.pointed_dripstone: #20, 159(1%)
minecraft.mined.azure_bluet: #20, 7(1%)
minecraft.used.oak_log: #20, 190(1%)
minecraft.picked_up.green_shulker_box: #20, 16(1%)
minecraft.picked_up.deepslate_lapis_ore: #20, 15(1%)
minecraft.dropped.spruce_sign: #20, 2(1%)
minecraft.picked_up.oak_door: #20, 1(1%)
minecraft.used.flowering_azalea: #20, 10(1%)
minecraft.mined.big_dripleaf_stem: #20, 2(1%)
minecraft.dropped.lead: #20, 2(0%)
minecraft.mined.coarse_dirt: #20, 73(0%)
minecraft.crafted.pink_shulker_box: #20, 1(1%)
minecraft.picked_up.honeycomb: #20, 33(0%)
minecraft.killed.horse: #20, 1(0%)
minecraft.mined.podzol: #20, 129(0%)
minecraft.mined.cocoa: #20, 22(0%)
minecraft.mined.mossy_cobblestone_slab: #20, 1(0%)
minecraft.used.golden_apple: #20, 1(0%)
minecraft.dropped.sand: #20, 93(0%)
minecraft.dropped.filled_map: #20, 153(0%)
minecraft.picked_up.glow_lichen: #20, 107(0%)
minecraft.used.deepslate_diamond_ore: #20, 59(0%)
minecraft.mined.weeping_vines: #20, 4(0%)
minecraft.picked_up.oak_leaves: #20, 243(0%)
minecraft.crafted.moss_carpet: #20, 24(0%)
minecraft.used.stripped_spruce_log: #20, 24(0%)
minecraft.dropped.tropical_fish: #20, 5(0%)
minecraft.picked_up.glow_item_frame: #20, 4(0%)
minecraft.used.azalea: #20, 11(0%)
minecraft.picked_up.melon_seeds: #20, 1(0%)
minecraft.picked_up.hay_block: #20, 11(0%)
minecraft.used.nether_wart: #20, 18(0%)
minecraft.used.pink_shulker_box: #20, 3(0%)
minecraft.crafted.mangrove_slab: #20, 6(0%)
minecraft.picked_up.mossy_cobblestone_slab: #20, 1(0%)
minecraft.mined.jungle_log: #20, 58(0%)
minecraft.picked_up.dripstone_block: #20, 18(0%)
minecraft.custom.animals_bred: #20, 17(0%)
minecraft.picked_up.jungle_log: #20, 57(0%)
minecraft.dropped.spruce_sapling: #20, 3(0%)
minecraft.mined.red_carpet: #20, 3(0%)
minecraft.used.bread: #20, 6(0%)
minecraft.picked_up.crimson_nylium: #20, 15(0%)
minecraft.dropped.cooked_porkchop: #20, 20(0%)
minecraft.picked_up.warped_roots: #20, 11(0%)
minecraft.used.cherry_log: #20, 1(0%)
minecraft.crafted.dark_oak_button: #20, 1(0%)
minecraft.dropped.snow_block: #20, 6(0%)
minecraft.dropped.quartz: #20, 2(0%)
minecraft.mined.blue_shulker_box: #20, 1(0%)
minecraft.killed.cave_spider: #20, 7(0%)
minecraft.used.spruce_wood: #20, 1(0%)
minecraft.picked_up.cyan_shulker_box: #21, 85(1%)
minecraft.mined.cyan_shulker_box: #21, 83(1%)
minecraft.picked_up.iron_ore: #21, 248(1%)
minecraft.picked_up.string: #21, 582(1%)
minecraft.picked_up.poppy: #21, 124(0%)
minecraft.mined.green_shulker_box: #21, 14(0%)
minecraft.mined.cactus: #21, 12(1%)
minecraft.mined.pumpkin: #21, 42(0%)
minecraft.picked_up.spore_blossom: #21, 2(0%)
minecraft.picked_up.cocoa_beans: #21, 81(0%)
minecraft.crafted.oak_stairs: #21, 12(0%)
minecraft.crafted.stone: #21, 32(0%)
minecraft.used.rose_bush: #21, 3(0%)
minecraft.picked_up.deepslate_iron_ore: #21, 11(0%)
minecraft.picked_up.emerald_ore: #21, 2(0%)
minecraft.used.crimson_stem: #21, 76(0%)
minecraft.picked_up.nether_wart_block: #21, 91(0%)
minecraft.used.apple: #21, 1(0%)
minecraft.mined.dripstone_block: #21, 16(0%)
minecraft.mined.fern: #21, 12(0%)
minecraft.used.string: #21, 28(0%)
minecraft.picked_up.pink_shulker_box: #21, 2(0%)
minecraft.picked_up.red_mushroom_block: #21, 43(0%)
minecraft.picked_up.grass: #21, 7(0%)
minecraft.dropped.spruce_slab: #21, 1(0%)
minecraft.used.birch_fence: #21, 2(0%)
minecraft.crafted.stone_stairs: #21, 4(0%)
minecraft.picked_up.blue_shulker_box: #21, 1(0%)
minecraft.used.clay: #21, 6(0%)
minecraft.crafted.spruce_wood: #21, 3(0%)
minecraft.picked_up.fern: #21, 1(0%)
minecraft.picked_up.diamond_helmet: #22, 6(1%)
minecraft.picked_up.diamond_sword: #22, 14(1%)
minecraft.mined.poppy: #22, 42(1%)
minecraft.used.iron_helmet: #22, 1(1%)
minecraft.used.diamond_shovel: #22, 27954(1%)
minecraft.used.crossbow: #22, 9(1%)
minecraft.crafted.coarse_dirt: #22, 264(1%)
minecraft.picked_up.cooked_beef: #22, 30(0%)
minecraft.mined.dirt_path: #22, 30(0%)
minecraft.mined.tripwire: #22, 10(0%)
minecraft.custom.target_hit: #22, 9(0%)
minecraft.crafted.iron_leggings: #22, 2(0%)
minecraft.picked_up.coarse_dirt: #22, 60(0%)
minecraft.picked_up.pumpkin: #22, 71(0%)
minecraft.killed.silverfish: #22, 1(0%)
minecraft.used.stone_stairs: #22, 26(0%)
minecraft.mined.glow_lichen: #22, 40(0%)
minecraft.mined.green_bed: #22, 1(0%)
minecraft.used.bone_block: #22, 36(0%)
minecraft.used.oak_leaves: #22, 20(0%)
minecraft.picked_up.crimson_roots: #22, 5(0%)
minecraft.dropped.wooden_pickaxe: #23, 1(2%)
minecraft.mined.wall_torch: #23, 126(1%)
minecraft.used.player_head: #23, 24(1%)
minecraft.used.diamond_axe: #23, 7332(1%)
minecraft.picked_up.chainmail_boots: #23, 1(1%)
minecraft.mined.white_shulker_box: #23, 10(0%)
minecraft.picked_up.white_shulker_box: #23, 10(0%)
minecraft.picked_up.birch_leaves: #23, 70(0%)
minecraft.picked_up.tropical_fish: #23, 6(0%)
minecraft.picked_up.stone_stairs: #23, 3(0%)
minecraft.dropped.pointed_dripstone: #23, 1(0%)
minecraft.used.yellow_wool: #23, 5(0%)
minecraft.used.nether_wart_block: #23, 1(0%)
minecraft.used.light_blue_wool: #23, 2(0%)
minecraft.dropped.diamond_axe: #24, 3(2%)
minecraft.used.shears: #24, 1958(1%)
minecraft.used.snowball: #24, 26(0%)
minecraft.used.coal_ore: #24, 97(0%)
minecraft.mined.emerald_ore: #24, 2(0%)
minecraft.picked_up.big_dripleaf: #24, 9(0%)
minecraft.mined.stone_stairs: #24, 4(0%)
minecraft.picked_up.oak_stairs: #24, 4(0%)
minecraft.picked_up.snow: #24, 60(0%)
minecraft.picked_up.podzol: #24, 14(0%)
minecraft.mined.snow_block: #24, 56(0%)
minecraft.mined.pink_shulker_box: #24, 1(0%)
minecraft.dropped.snow: #24, 2(0%)
minecraft.used.birch_leaves: #24, 5(0%)
minecraft.used.green_terracotta: #24, 6(0%)
minecraft.crafted.deepslate_tiles: #24, 1(0%)
minecraft.picked_up.diamond_shovel: #25, 8(1%)
minecraft.dropped.cyan_shulker_box: #25, 1(1%)
minecraft.mined.powder_snow: #25, 15(1%)
minecraft.used.diamond_leggings: #25, 1(0%)
minecraft.mined.cave_vines: #25, 7(0%)
minecraft.mined.big_dripleaf: #25, 1(0%)
minecraft.dropped.pumpkin_pie: #25, 5(0%)
minecraft.mined.crimson_planks: #25, 1(0%)
minecraft.used.iron_leggings: #26, 1(1%)
minecraft.mined.deepslate_redstone_ore: #26, 281(1%)
minecraft.broken.shears: #26, 2(0%)
minecraft.mined.rose_bush: #26, 2(0%)
minecraft.mined.sunflower: #26, 1(0%)
minecraft.mined.spruce_sapling: #26, 1(0%)
minecraft.used.oak_stairs: #26, 4(0%)
minecraft.used.glow_berries: #26, 3(0%)
minecraft.picked_up.snow_block: #26, 55(0%)
minecraft.mined.oak_stairs: #26, 1(0%)
minecraft.killed_by.creeper: #27, 1(1%)
minecraft.dropped.iron_shovel: #27, 1(1%)
minecraft.used.cooked_beef: #27, 2(0%)
minecraft.dropped.snowball: #27, 2(0%)
minecraft.used.snow_block: #27, 12(0%)
minecraft.picked_up.spruce_leaves: #27, 3(0%)
minecraft.picked_up.diamond_axe: #28, 8(1%)
minecraft.picked_up.goat_horn: #28, 1(0%)
minecraft.killed.pig: #28, 1(0%)
minecraft.picked_up.beef: #29, 5(0%)
minecraft.killed.cow: #29, 2(0%)
minecraft.crafted.air: #34, 0(0%)
minecraft.custom.time_since_rest: #39, 21245(0%)
minecraft.custom.time_since_death: #55, 21215(0%)
