stat, rank, value, (percentage) 
minecraft.custom.damage_absorbed: #24, 101(0%)
minecraft.dropped.cobblestone: #24, 246(0%)
minecraft.crafted.diamond_chestplate: #24, 1(0%)
minecraft.mined.carrots: #24, 39(0%)
minecraft.crafted.redstone_block: #24, 136(0%)
minecraft.dropped.cobbled_deepslate: #24, 97(0%)
minecraft.mined.stone_button: #24, 2(0%)
minecraft.picked_up.carrot: #24, 163(0%)
minecraft.picked_up.spruce_button: #24, 1(0%)
minecraft.used.grass_block: #24, 789(0%)
minecraft.crafted.dark_oak_trapdoor: #24, 28(0%)
minecraft.picked_up.glass: #24, 92(0%)
minecraft.used.dark_oak_trapdoor: #24, 24(0%)
minecraft.picked_up.cyan_terracotta: #24, 25(0%)
minecraft.dropped.stick: #24, 70(0%)
minecraft.dropped.raw_iron: #24, 2(0%)
minecraft.picked_up.grindstone: #24, 1(0%)
minecraft.used.dark_oak_sapling: #24, 8(0%)
minecraft.used.orange_shulker_box: #24, 3(0%)
minecraft.mined.white_terracotta: #24, 17(0%)
minecraft.used.stone_button: #24, 11(0%)
minecraft.picked_up.enchanted_book: #24, 1(0%)
minecraft.mined.orange_shulker_box: #24, 2(0%)
minecraft.mined.snow: #24, 271(0%)
minecraft.mined.red_concrete: #24, 13(0%)
minecraft.mined.mushroom_stem: #24, 18(0%)
minecraft.dropped.wheat: #24, 1(0%)
minecraft.picked_up.sea_lantern: #24, 2(0%)
minecraft.crafted.raw_iron: #24, 9(0%)
minecraft.mined.carved_pumpkin: #24, 4(0%)
minecraft.used.spruce_leaves: #24, 4(0%)
minecraft.custom.traded_with_villager: #24, 19(0%)
minecraft.crafted.golden_carrot: #24, 1(0%)
minecraft.crafted.diamond_helmet: #25, 1(1%)
minecraft.picked_up.iron_shovel: #25, 1(1%)
minecraft.killed.zombie_villager: #25, 1(0%)
minecraft.mined.sweet_berry_bush: #25, 1(0%)
minecraft.dropped.oak_log: #25, 27(0%)
minecraft.custom.play_noteblock: #25, 10(0%)
minecraft.picked_up.iron_chestplate: #25, 1(0%)
minecraft.picked_up.red_concrete: #25, 23(0%)
minecraft.dropped.grass_block: #25, 29(0%)
minecraft.mined.sugar_cane: #25, 70(0%)
minecraft.picked_up.deepslate_bricks: #25, 19(0%)
minecraft.mined.comparator: #25, 2(0%)
minecraft.picked_up.snow_block: #25, 66(0%)
minecraft.dropped.chest: #25, 1(0%)
minecraft.crafted.oak_trapdoor: #25, 6(0%)
minecraft.crafted.polished_andesite: #25, 33(0%)
minecraft.picked_up.mossy_cobblestone: #25, 5(0%)
minecraft.picked_up.orange_shulker_box: #25, 2(0%)
minecraft.used.diamond_block: #25, 2(0%)
minecraft.picked_up.amethyst_shard: #25, 49(0%)
minecraft.used.azalea_leaves: #25, 9(0%)
minecraft.crafted.coal: #25, 9(0%)
minecraft.dropped.deepslate: #25, 11(0%)
minecraft.mined.light_gray_terracotta: #25, 2(0%)
minecraft.picked_up.light_gray_terracotta: #25, 2(0%)
minecraft.picked_up.gold_ingot: #25, 3(0%)
minecraft.picked_up.black_wool: #25, 1(0%)
minecraft.used.smooth_stone: #25, 1(0%)
minecraft.dropped.gold_nugget: #25, 1(0%)
minecraft.broken.iron_pickaxe: #26, 2(1%)
minecraft.used.ender_pearl: #26, 8(0%)
minecraft.used.splash_potion: #26, 1(0%)
minecraft.dropped.tuff: #26, 17(0%)
minecraft.crafted.birch_slab: #26, 6(0%)
minecraft.crafted.coal_block: #26, 14(0%)
minecraft.picked_up.comparator: #26, 2(0%)
minecraft.crafted.stone_button: #26, 3(0%)
minecraft.used.pumpkin: #26, 2(0%)
minecraft.used.redstone_block: #26, 1(0%)
minecraft.dropped.poppy: #26, 4(0%)
minecraft.picked_up.leather_helmet: #27, 1(0%)
minecraft.mined.spruce_leaves: #27, 153(0%)
minecraft.mined.pumpkin: #27, 8(0%)
minecraft.dropped.ender_pearl: #27, 163(0%)
minecraft.used.black_shulker_box: #27, 2(0%)
minecraft.used.glass: #27, 18(0%)
minecraft.picked_up.pumpkin_seeds: #27, 4(0%)
minecraft.picked_up.golden_carrot: #28, 169(0%)
minecraft.picked_up.ender_pearl: #28, 239(0%)
minecraft.picked_up.black_shulker_box: #28, 2(0%)
minecraft.mined.black_shulker_box: #28, 1(0%)
minecraft.mined.glass: #28, 3(0%)
minecraft.picked_up.stripped_birch_log: #28, 1(0%)
minecraft.mined.stripped_birch_log: #28, 1(0%)
minecraft.dropped.bone: #28, 2(0%)
minecraft.picked_up.spruce_leaves: #28, 1(0%)
minecraft.picked_up.diamond_boots: #29, 4(0%)
minecraft.custom.time_since_rest: #29, 62911(0%)
minecraft.picked_up.grass_block: #29, 268(0%)
minecraft.used.iron_axe: #29, 8(0%)
minecraft.dropped.snowball: #29, 1(0%)
minecraft.crafted.diamond_pickaxe: #30, 2(1%)
minecraft.killed.enderman: #30, 162(0%)
minecraft.picked_up.snow: #30, 1(0%)
minecraft.used.golden_carrot: #31, 21(0%)
minecraft.mined.snow_block: #31, 7(0%)
minecraft.dropped.gunpowder: #32, 1(0%)
minecraft.custom.fly_one_cm: #36, 18838099(1%)
minecraft.custom.time_since_death: #46, 62860(0%)
